# Pressure:     3.000E+02 Ba
# Temperature:   4000.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      3.2849806E-26
    0.505000      3.8459031E-26
    0.510050      4.4194771E-26
    0.515150      5.0451882E-26
    0.520302      5.9073525E-26
    0.525505      6.9883571E-26
    0.530760      8.6873706E-26
    0.536068      1.0698257E-25
    0.541428      1.3833666E-25
    0.546843      1.8056136E-25
    0.552311      2.4928455E-25
    0.557834      3.6859909E-25
    0.563413      5.7576033E-25
    0.569047      1.0557575E-24
    0.574737      2.3984827E-24
    0.580484      1.0968148E-23
    0.586289      6.6802596E-23
    0.592152      5.3316543E-24
    0.598074      1.9230880E-24
    0.604054      9.0644227E-25
    0.610095      5.2627625E-25
    0.616196      3.5217827E-25
    0.622358      2.6264797E-25
    0.628582      1.9906352E-25
    0.634867      1.5600981E-25
    0.641216      1.2847234E-25
    0.647628      1.1029753E-25
    0.654104      9.6818303E-26
    0.660645      8.7075302E-26
    0.667252      8.0089383E-26
    0.673924      7.6145901E-26
    0.680664      7.4635964E-26
    0.687470      7.7110212E-26
    0.694345      7.8895387E-26
    0.701288      8.5040209E-26
    0.708301      9.4091067E-26
    0.715384      1.1301835E-25
    0.722538      1.4150455E-25
    0.729764      2.0009479E-25
    0.737061      2.9552392E-25
    0.744432      5.6457038E-25
    0.751876      1.3267211E-24
    0.759395      6.1372805E-24
    0.766989      1.2840982E-23
    0.774659      1.7506719E-24
    0.782405      6.6260460E-25
    0.790229      3.4599825E-25
    0.798132      2.1202167E-25
    0.806113      1.4731297E-25
    0.814174      1.5821299E-25
    0.822316      8.5586938E-26
    0.830539      6.3620543E-26
    0.838844      5.0738562E-26
    0.847233      4.2550208E-26
    0.855705      3.5438803E-26
    0.864262      3.0442898E-26
    0.872905      2.6791877E-26
    0.881634      2.3733485E-26
    0.890450      2.1810560E-26
    0.899355      1.9082863E-26
    0.908348      1.8133760E-26
    0.917432      1.8079002E-26
    0.926606      2.1943649E-26
    0.935872      1.9327637E-26
    0.945231      2.2027178E-26
    0.954683      1.8819525E-26
    0.964230      1.9950624E-26
    0.973872      2.0062531E-26
    0.983611      1.8108926E-26
    0.993447      1.6760581E-26
    1.003382      1.5892881E-26
    1.013416      1.5843881E-26
    1.023550      1.5080923E-26
    1.033785      1.3577477E-26
    1.044123      1.2626912E-26
    1.054564      1.1871403E-26
    1.065110      1.1681496E-26
    1.075761      1.1765964E-26
    1.086519      1.7373875E-26
    1.097384      2.5918176E-26
    1.108358      3.1976653E-26
    1.119441      3.1292275E-26
    1.130636      5.3736719E-26
    1.141942      4.6113883E-26
    1.153361      5.5622408E-26
    1.164895      1.0304575E-25
    1.176544      7.4398697E-26
    1.188309      4.7552266E-26
    1.200192      3.8645152E-26
    1.212194      3.2881166E-26
    1.224316      3.2204518E-26
    1.236560      4.1371364E-26
    1.248925      4.2749000E-26
    1.261414      2.6309543E-26
    1.274028      2.2343015E-26
    1.286769      2.0199556E-26
    1.299636      2.3695698E-26
    1.312633      3.0783445E-26
    1.325759      1.0562244E-24
    1.339017      3.0632804E-25
    1.352407      2.1975780E-25
    1.365931      1.7545555E-25
    1.379590      2.0399886E-25
    1.393386      2.4725126E-25
    1.407320      3.1151760E-25
    1.421393      3.0951569E-25
    1.435607      2.9162913E-25
    1.449963      2.9566078E-25
    1.464463      2.9480467E-25
    1.479108      2.7140737E-25
    1.493899      2.4527725E-25
    1.508838      2.3379148E-25
    1.523926      2.1220118E-25
    1.539165      2.0040438E-25
    1.554557      1.8177702E-25
    1.570102      1.5767675E-25
    1.585803      1.3746419E-25
    1.601662      1.2177323E-25
    1.617678      1.0821827E-25
    1.633855      9.2580018E-26
    1.650193      7.8569403E-26
    1.666695      6.9810936E-26
