# Pressure:     3.000E-04 Ba
# Temperature:   1700.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      7.9194192E-30
    0.505000      6.6452973E-30
    0.510050      6.8256684E-30
    0.515150      3.9067384E-30
    0.520302      2.4735901E-30
    0.525505      2.5412385E-30
    0.530760      3.6082011E-30
    0.536068      4.2851261E-30
    0.541428      5.3931562E-30
    0.546843      5.1282092E-30
    0.552311      4.0826828E-30
    0.557834      2.9921572E-30
    0.563413      9.3239300E-30
    0.569047      8.9807800E-30
    0.574737      1.4840650E-29
    0.580484      4.5297464E-29
    0.586289      5.7250531E-24
    0.592152      7.1404463E-29
    0.598074      5.4629170E-29
    0.604054      3.5962736E-29
    0.610095      2.2339949E-29
    0.616196      2.4277481E-29
    0.622358      2.9561888E-29
    0.628582      2.4354050E-29
    0.634867      2.6183009E-29
    0.641216      6.5229377E-29
    0.647628      6.4291674E-29
    0.654104      6.8314904E-29
    0.660645      5.8531130E-29
    0.667252      4.2118801E-29
    0.673924      4.0240821E-29
    0.680664      3.0892761E-29
    0.687470      2.0326257E-28
    0.694345      8.8021886E-29
    0.701288      1.3478027E-28
    0.708301      2.1605730E-28
    0.715384      6.5690037E-28
    0.722538      5.3650056E-28
    0.729764      5.7124862E-28
    0.737061      4.5118817E-28
    0.744432      3.9961782E-28
    0.751876      3.2850869E-28
    0.759395      2.7351937E-28
    0.766989      1.2952326E-24
    0.774659      1.8169499E-28
    0.782405      1.9679673E-28
    0.790229      1.7603738E-28
    0.798132      2.5434522E-28
    0.806113      1.2001998E-27
    0.814174      9.0826772E-28
    0.822316      9.3329563E-28
    0.830539      8.9218727E-28
    0.838844      8.8355125E-28
    0.847233      7.4909873E-28
    0.855705      5.1691834E-28
    0.864262      4.0970279E-28
    0.872905      3.3719510E-28
    0.881634      5.3915499E-28
    0.890450      1.8599789E-27
    0.899355      8.9592662E-28
    0.908348      1.8555898E-27
    0.917432      3.2597824E-27
    0.926606      1.3142110E-26
    0.935872      7.6050271E-27
    0.945231      2.4198643E-26
    0.954683      1.1019934E-26
    0.964230      9.9296632E-27
    0.973872      8.8574968E-27
    0.983611      6.2216085E-27
    0.993447      4.8148492E-27
    1.003382      3.7231582E-27
    1.013416      2.9144202E-27
    1.023550      2.3316873E-27
    1.033785      1.7105000E-27
    1.044123      1.3765312E-27
    1.054564      1.1910590E-27
    1.065110      1.1024524E-27
    1.075761      1.1693805E-27
    1.086519      5.3335780E-27
    1.097384      1.4579414E-26
    1.108358      2.8349864E-26
    1.119441      2.0451167E-26
    1.130636      2.8834075E-26
    1.141942      2.1068569E-26
    1.153361      2.2564966E-26
    1.164895      2.7264014E-26
    1.176544      2.0327707E-26
    1.188309      1.5901438E-26
    1.200192      1.1757625E-26
    1.212194      8.5586498E-27
    1.224316      6.7889891E-27
    1.236560      5.2314526E-27
    1.248925      4.5212954E-27
    1.261414      4.9013641E-27
    1.274028      5.2373628E-27
    1.286769      6.3370972E-27
    1.299636      8.1031903E-27
    1.312633      1.2585618E-26
    1.325759      6.5350204E-25
    1.339017      5.3191798E-25
    1.352407      3.0623596E-25
    1.365931      1.8354452E-25
    1.379590      2.7795298E-25
    1.393386      2.9251659E-25
    1.407320      3.7125210E-25
    1.421393      3.2826109E-25
    1.435607      2.7658323E-25
    1.449963      2.4675821E-25
    1.464463      1.8294946E-25
    1.479108      1.4342099E-25
    1.493899      1.1493143E-25
    1.508838      9.6196647E-26
    1.523926      7.4514307E-26
    1.539165      5.7611525E-26
    1.554557      4.5147732E-26
    1.570102      3.3280386E-26
    1.585803      2.5240820E-26
    1.601662      1.9381643E-26
    1.617678      1.5953500E-26
    1.633855      1.2811825E-26
    1.650193      1.1559679E-26
    1.666695      9.6416631E-27
    1.683362      1.3486293E-26
    1.700196      2.4415108E-26
    1.717198      5.7529181E-26
    1.734370      1.0427519E-25
    1.751714      1.8482147E-25
    1.769231      3.0854357E-25
    1.786923      4.3562970E-25
    1.804792      5.7537147E-25
    1.822840      5.1704496E-25
    1.841069      6.4771277E-25
    1.859479      6.1462069E-25
    1.878074      3.7340932E-25
    1.896855      3.4783663E-25
    1.915823      3.9716469E-25
    1.934982      4.9782377E-25
    1.954331      5.2690492E-25
    1.973875      4.5255813E-25
    1.993613      3.7710143E-25
    2.013550      2.7544125E-25
    2.033685      2.1565130E-25
    2.054022      1.5373146E-25
    2.074562      1.0440683E-25
    2.095308      7.2029498E-26
    2.116261      4.9535055E-26
    2.137423      3.6374889E-26
    2.158798      2.9809921E-26
    2.180386      2.6749184E-26
    2.202190      2.7072175E-26
    2.224211      3.0528825E-26
    2.246454      2.8995326E-26
    2.268918      3.5135878E-26
    2.291607      1.1749252E-25
    2.314523      2.1977947E-25
    2.337669      1.5690313E-25
    2.361045      2.1042996E-25
    2.384656      2.8704773E-25
    2.408502      4.4224083E-25
    2.432587      7.6549550E-25
    2.456913      1.6805110E-24
    2.481482      2.2320853E-24
    2.506297      3.1344649E-24
    2.531360      3.4652584E-24
    2.556674      3.5726434E-24
    2.582240      2.7635791E-24
    2.608063      1.7452282E-24
    2.634143      1.1765095E-24
    2.660485      4.3532870E-24
    2.687090      3.8591267E-24
    2.713961      4.0021683E-24
    2.741100      4.2766657E-24
    2.768511      3.3773898E-24
    2.796196      3.8503215E-24
    2.824158      4.2659961E-24
    2.852400      3.6203147E-24
    2.880924      3.2270214E-24
    2.909733      3.4549431E-24
    2.938830      2.7337404E-24
    2.968219      2.2898481E-24
    2.997901      1.7580042E-24
    3.027880      1.7202574E-24
    3.058159      1.2078643E-24
    3.088740      1.0338201E-24
    3.119628      8.6717124E-25
    3.150824      6.7861297E-25
    3.182332      6.2306787E-25
    3.214156      4.5642825E-25
    3.246297      3.8942439E-25
    3.278760      3.4102568E-25
    3.311548      2.8536932E-25
    3.344663      2.8587788E-25
    3.378110      2.6235414E-25
    3.411891      2.2257402E-25
    3.446010      2.0396209E-25
    3.480470      1.7938923E-25
    3.515275      1.5586551E-25
    3.550427      1.2977632E-25
    3.585932      1.1061013E-25
    3.621791      8.5840489E-26
    3.658009      7.3866875E-26
    3.694589      5.7913114E-26
    3.731535      5.2742783E-26
    3.768850      4.2898357E-26
    3.806539      4.1849511E-26
    3.844604      5.5023762E-26
    3.883050      3.4041202E-26
    3.921881      9.4764936E-26
    3.961099      4.9559014E-26
    4.000710      6.8198159E-26
    4.040718      1.0253822E-25
    4.081125      1.3231243E-25
    4.121936      1.5534200E-25
    4.163155      1.9047244E-25
    4.204787      2.1968409E-25
    4.246835      2.3627743E-25
    4.289303      3.2441068E-25
    4.332196      7.2306195E-25
    4.375518      2.2286405E-24
    4.419273      3.3768305E-24
    4.463466      6.8138590E-24
    4.508101      7.8586292E-24
    4.553182      9.0847360E-24
    4.598714      8.1071545E-24
    4.644701      3.9227561E-24
    4.691148      5.1605723E-24
    4.738059      5.5106128E-24
    4.785440      5.0321800E-24
    4.833294      4.6782458E-24
    4.881627      5.1817015E-24
    4.930443      5.2023410E-24
    4.979748      4.4524168E-24
    5.029545      3.8040286E-24
    5.079841      3.1482670E-24
    5.130639      2.9792345E-24
    5.181946      2.9752854E-24
    5.233765      3.5284038E-24
    5.286103      2.8066516E-24
    5.338964      3.5779264E-24
    5.392353      3.4862059E-24
    5.446277      2.7053871E-24
    5.500740      4.0413283E-24
    5.555747      3.9353049E-24
    5.611304      4.2341338E-24
    5.667418      5.5217872E-24
    5.724092      4.6541239E-24
    5.781333      4.1257495E-24
    5.839146      3.9178861E-24
    5.897537      3.1350527E-24
    5.956513      1.6086890E-24
    6.016078      2.9498443E-24
    6.076239      1.7281652E-24
    6.137001      1.5166606E-24
    6.198371      1.1784755E-24
    6.260355      9.1103018E-25
    6.322958      1.2087131E-24
    6.386188      3.1315177E-24
    6.450050      6.5876907E-24
    6.514550      7.2553497E-24
    6.579696      1.3697466E-23
    6.645493      7.2123069E-24
    6.711948      5.9976537E-24
    6.779067      9.2522082E-24
    6.846858      5.5698851E-24
    6.915326      5.3417730E-24
    6.984480      7.3493156E-24
    7.054324      5.6586140E-24
    7.124868      4.7584707E-24
