# Pressure:     1.000E+00 Ba
# Temperature:   3000.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      8.6446292E-29
    0.505000      1.2135188E-28
    0.510050      1.5754593E-28
    0.515150      1.2815049E-28
    0.520302      1.4876233E-28
    0.525505      1.7660635E-28
    0.530760      4.2552234E-28
    0.536068      2.5935084E-28
    0.541428      3.2980853E-28
    0.546843      4.3916272E-28
    0.552311      6.0512599E-28
    0.557834      8.8266357E-28
    0.563413      3.7510255E-27
    0.569047      2.6084851E-27
    0.574737      6.3124098E-27
    0.580484      3.2021410E-26
    0.586289      8.1952209E-23
    0.592152      1.9901041E-26
    0.598074      5.1985598E-27
    0.604054      2.4153062E-27
    0.610095      1.8754795E-27
    0.616196      9.5274699E-28
    0.622358      6.9546529E-28
    0.628582      5.3110906E-28
    0.634867      4.2983985E-28
    0.641216      3.7584452E-28
    0.647628      3.4055993E-28
    0.654104      2.9714836E-28
    0.660645      2.6773487E-28
    0.667252      2.4380019E-28
    0.673924      2.3337575E-28
    0.680664      2.2211078E-28
    0.687470      1.8713017E-27
    0.694345      2.4417947E-28
    0.701288      2.7632923E-28
    0.708301      3.2215878E-28
    0.715384      5.6267505E-28
    0.722538      5.7138737E-28
    0.729764      6.5977403E-28
    0.737061      7.7134853E-28
    0.744432      1.1661957E-27
    0.751876      2.2784435E-27
    0.759395      1.6774021E-26
    0.766989      4.9280770E-24
    0.774659      4.0306402E-27
    0.782405      1.4517338E-27
    0.790229      9.1071358E-28
    0.798132      7.2895530E-28
    0.806113      1.1937925E-27
    0.814174      1.3461450E-25
    0.822316      1.0757580E-27
    0.830539      1.0008965E-27
    0.838844      1.1755658E-27
    0.847233      1.3267387E-27
    0.855705      1.0833853E-27
    0.864262      1.0063945E-27
    0.872905      9.7925847E-28
    0.881634      1.1289876E-27
    0.890450      1.7059976E-27
    0.899355      1.2371091E-27
    0.908348      1.9132052E-27
    0.917432      2.7656610E-27
    0.926606      7.4497310E-27
    0.935872      6.0990303E-27
    0.945231      1.0423433E-26
    0.954683      7.1471915E-27
    0.964230      8.5513058E-27
    0.973872      9.7786400E-27
    0.983611      8.4353248E-27
    0.993447      7.5932029E-27
    1.003382      7.1902366E-27
    1.013416      7.3449782E-27
    1.023550      7.0967734E-27
    1.033785      6.0292024E-27
    1.044123      5.3133272E-27
    1.054564      4.7832110E-27
    1.065110      4.5130986E-27
    1.075761      4.6327163E-27
    1.086519      9.2693820E-27
    1.097384      1.6761336E-26
    1.108358      2.2650921E-26
    1.119441      1.8978614E-26
    1.130636      3.6392915E-26
    1.141942      2.5542878E-26
    1.153361      2.6062282E-26
    1.164895      7.6211383E-26
    1.176544      2.8783764E-26
    1.188309      2.9354322E-26
    1.200192      2.7096147E-26
    1.212194      2.3210341E-26
    1.224316      2.2031882E-26
    1.236560      2.8308381E-26
    1.248925      3.9216997E-26
    1.261414      1.8706622E-26
    1.274028      1.6593019E-26
    1.286769      1.5455755E-26
    1.299636      1.8695890E-26
    1.312633      2.4876253E-26
    1.325759      7.4541699E-25
    1.339017      2.9555407E-25
    1.352407      1.7725948E-25
    1.365931      1.4412055E-25
    1.379590      1.7111692E-25
    1.393386      2.0587109E-25
    1.407320      2.6539988E-25
    1.421393      2.5521475E-25
    1.435607      2.4998098E-25
    1.449963      2.6186218E-25
    1.464463      2.4869370E-25
    1.479108      2.2298377E-25
    1.493899      2.0044000E-25
    1.508838      1.9429570E-25
    1.523926      1.7263441E-25
    1.539165      1.6398112E-25
    1.554557      1.4816125E-25
    1.570102      1.2936425E-25
    1.585803      1.1241475E-25
    1.601662      9.9368721E-26
    1.617678      8.9039456E-26
    1.633855      7.5371737E-26
    1.650193      6.3564889E-26
    1.666695      5.6485720E-26
    1.683362      6.3867301E-26
    1.700196      8.6939250E-26
    1.717198      1.2404707E-25
    1.734370      1.7691162E-25
    1.751714      2.3575489E-25
    1.769231      3.3046758E-25
    1.786923      3.9595212E-25
    1.804792      4.5634363E-25
    1.822840      4.0415208E-25
    1.841069      5.6480551E-25
    1.859479      5.0606377E-25
    1.878074      4.5354366E-25
    1.896855      3.7486746E-25
    1.915823      3.8012743E-25
    1.934982      3.8536611E-25
    1.954331      4.1765899E-25
    1.973875      4.7156827E-25
    1.993613      4.9935751E-25
    2.013550      4.5761843E-25
    2.033685      4.4663248E-25
    2.054022      4.0985799E-25
    2.074562      3.5550430E-25
    2.095308      3.0243959E-25
    2.116261      2.5753104E-25
    2.137423      2.0924546E-25
    2.158798      1.7524673E-25
    2.180386      1.4826239E-25
    2.202190      1.2638872E-25
    2.224211      1.1291164E-25
    2.246454      1.0049205E-25
    2.268918      9.4026684E-26
    2.291607      2.5543636E-25
    2.314523      4.0084390E-25
    2.337669      3.5612600E-25
    2.361045      3.2327232E-25
    2.384656      5.0511982E-25
    2.408502      7.4663576E-25
    2.432587      1.0330601E-24
    2.456913      1.5160079E-24
    2.481482      1.8810409E-24
    2.506297      2.0843673E-24
    2.531360      2.0416592E-24
    2.556674      1.9907864E-24
    2.582240      1.6720628E-24
    2.608063      1.2914661E-24
    2.634143      9.3584661E-25
    2.660485      1.7130620E-24
    2.687090      2.1171027E-24
    2.713961      2.4316723E-24
    2.741100      2.4335042E-24
    2.768511      2.1119374E-24
    2.796196      2.6487970E-24
    2.824158      3.0301864E-24
    2.852400      2.7044811E-24
    2.880924      2.8079842E-24
    2.909733      2.9769009E-24
    2.938830      2.9211451E-24
    2.968219      2.7751518E-24
    2.997901      2.5499192E-24
    3.027880      2.5896717E-24
    3.058159      2.2102566E-24
    3.088740      1.9454995E-24
    3.119628      1.7373317E-24
    3.150824      1.5617729E-24
    3.182332      1.4394092E-24
    3.214156      1.2214357E-24
    3.246297      1.0994859E-24
    3.278760      9.2400207E-25
    3.311548      8.3614989E-25
    3.344663      7.7050581E-25
    3.378110      6.9260052E-25
    3.411891      6.0317105E-25
    3.446010      5.4058811E-25
    3.480470      4.9008632E-25
    3.515275      4.5013162E-25
    3.550427      4.0548077E-25
    3.585932      3.7326095E-25
    3.621791      3.3029289E-25
    3.658009      2.8846364E-25
    3.694589      2.6152092E-25
    3.731535      2.3263210E-25
    3.768850      1.9880009E-25
    3.806539      1.9365801E-25
    3.844604      1.7836319E-25
    3.883050      1.7023649E-25
    3.921881      2.4617091E-25
    3.961099      1.9347537E-25
    4.000710      2.1619646E-25
    4.040718      2.6892588E-25
    4.081125      3.0502181E-25
    4.121936      3.0502095E-25
    4.163155      3.1906884E-25
    4.204787      3.2053288E-25
    4.246835      3.4502767E-25
    4.289303      1.8540962E-24
    4.332196      4.2166897E-24
    4.375518      9.8442183E-24
    4.419273      1.1631532E-23
    4.463466      1.5642969E-23
    4.508101      1.6015109E-23
    4.553182      1.4777721E-23
    4.598714      1.1976718E-23
    4.644701      7.4812063E-24
    4.691148      6.2426696E-24
    4.738059      7.7372339E-24
    4.785440      7.5734344E-24
    4.833294      8.5691875E-24
    4.881627      9.5128403E-24
    4.930443      1.0019981E-23
    4.979748      9.2982309E-24
    5.029545      9.3818538E-24
    5.079841      7.4325154E-24
    5.130639      6.1718532E-24
    5.181946      5.9966235E-24
    5.233765      5.4855254E-24
    5.286103      5.2870154E-24
    5.338964      4.6407852E-24
    5.392353      3.9088861E-24
    5.446277      3.2834016E-24
    5.500740      3.3169628E-24
    5.555747      2.9083292E-24
    5.611304      3.0144063E-24
    5.667418      2.7548397E-24
    5.724092      2.4231664E-24
    5.781333      2.5391178E-24
    5.839146      2.2008515E-24
    5.897537      1.9250489E-24
    5.956513      1.4316278E-24
    6.016078      1.9115780E-24
    6.076239      1.4444464E-24
    6.137001      1.3121864E-24
    6.198371      1.2079766E-24
    6.260355      1.1286350E-24
    6.322958      1.3217662E-24
    6.386188      2.1387364E-24
    6.450050      3.8605699E-24
    6.514550      4.5097537E-24
    6.579696      6.4103220E-24
    6.645493      5.7934804E-24
    6.711948      5.2437401E-24
    6.779067      6.6422624E-24
    6.846858      5.2937205E-24
    6.915326      4.7976130E-24
    6.984480      5.4164206E-24
    7.054324      4.8327462E-24
    7.124868      4.4160667E-24
    7.196116      5.0959994E-24
    7.268078      4.9106071E-24
