# Pressure:     1.000E-05 Ba
# Temperature:    210.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      4.2822517E-29
    0.505000      3.5348453E-29
    0.510050      2.2434130E-30
    0.515150      1.5543769E-31
    0.520302      2.1773626E-30
    0.525505      2.6194480E-30
    0.530760      5.2213322E-31
    0.536068      6.7934457E-30
    0.541428      2.5855248E-29
    0.546843      4.7033999E-30
    0.552311      2.0021267E-31
    0.557834      1.1390591E-30
    0.563413      8.9058525E-30
    0.569047      3.2100781E-29
    0.574737      1.1877309E-29
    0.580484      7.6092150E-30
    0.586289      3.3860212E-28
    0.592152      1.9366851E-28
    0.598074      1.5828325E-29
    0.604054      5.6773314E-31
    0.610095      7.3647943E-32
    0.616196      6.8275828E-32
    0.622358      1.5612365E-29
    0.628582      2.0754272E-29
    0.634867      1.2452855E-29
    0.641216      5.3559995E-29
    0.647628      1.3564046E-28
    0.654104      5.8485487E-29
    0.660645      4.5902828E-30
    0.667252      1.8413114E-31
    0.673924      6.7872131E-31
    0.680664      9.9666203E-30
    0.687470      1.9431459E-28
    0.694345      3.4595113E-28
    0.701288      1.8877394E-28
    0.708301      1.3456628E-28
    0.715384      2.3728502E-27
    0.722538      2.0498448E-27
    0.729764      2.6781762E-28
    0.737061      3.9510467E-29
    0.744432      3.1087718E-30
    0.751876      1.0265769E-30
    0.759395      1.1589340E-31
    0.766989      1.2695897E-31
    0.774659      9.4848122E-31
    0.782405      9.8137668E-29
    0.790229      1.3466341E-28
    0.798132      1.8214571E-28
    0.806113      5.1425790E-28
    0.814174      1.0925191E-27
    0.822316      1.0312227E-27
    0.830539      3.8612682E-28
    0.838844      3.6061724E-28
    0.847233      3.1127828E-28
    0.855705      3.4765935E-28
    0.864262      4.9229379E-28
    0.872905      8.5314722E-28
    0.881634      1.3152818E-27
    0.890450      1.7144274E-26
    0.899355      1.0098474E-26
    0.908348      4.1758929E-27
    0.917432      1.4346710E-27
    0.926606      3.3651269E-26
    0.935872      1.9124835E-26
    0.945231      1.8189316E-26
    0.954683      8.9303641E-27
    0.964230      3.4687339E-27
    0.973872      3.0189969E-27
    0.983611      4.7218906E-27
    0.993447      4.8108289E-27
    1.003382      4.3098805E-27
    1.013416      9.4427509E-27
    1.023550      1.5692755E-26
    1.033785      8.5367443E-27
    1.044123      2.1485011E-27
    1.054564      6.5751853E-28
    1.065110      1.0744898E-27
    1.075761      1.3719226E-27
    1.086519      1.2617030E-27
    1.097384      2.0567583E-27
    1.108358      1.2185097E-26
    1.119441      5.4061018E-26
    1.130636      6.4792963E-26
    1.141942      2.9078188E-26
    1.153361      5.2704173E-26
    1.164895      8.4142963E-26
    1.176544      3.5103458E-26
    1.188309      1.3014733E-26
    1.200192      1.9311001E-26
    1.212194      2.1581092E-26
    1.224316      9.0258698E-27
    1.236560      1.4740144E-27
    1.248925      2.4156749E-27
    1.261414      1.9241233E-27
    1.274028      2.7646495E-27
    1.286769      1.1543794E-26
    1.299636      1.5645173E-26
    1.312633      1.9945947E-26
    1.325759      3.3057530E-26
    1.339017      6.5055274E-26
    1.352407      5.8324972E-25
    1.365931      4.6661950E-25
    1.379590      5.6479403E-25
    1.393386      3.8888348E-25
    1.407320      1.4549621E-25
    1.421393      8.0118111E-26
    1.435607      8.5165199E-26
    1.449963      4.2393810E-26
    1.464463      6.7828847E-26
    1.479108      1.1332145E-25
    1.493899      2.0398337E-25
    1.508838      2.1152174E-25
    1.523926      8.7543341E-26
    1.539165      3.4947167E-26
    1.554557      8.5180680E-27
    1.570102      4.4575014E-27
    1.585803      2.4487489E-27
    1.601662      1.9839535E-27
    1.617678      1.7400530E-26
    1.633855      1.2066619E-25
    1.650193      1.0610876E-25
    1.666695      7.6156060E-26
    1.683362      9.7583853E-26
    1.700196      1.7378236E-25
    1.717198      1.3305304E-25
    1.734370      6.4233198E-26
    1.751714      3.2113829E-26
    1.769231      8.5529559E-26
    1.786923      1.0920070E-25
    1.804792      1.4029571E-25
    1.822840      3.5671797E-25
    1.841069      5.2936078E-25
    1.859479      8.2357692E-25
    1.878074      1.4694153E-25
    1.896855      3.4748966E-25
    1.915823      1.9012784E-25
    1.934982      2.2265699E-25
    1.954331      3.1442765E-25
    1.973875      3.0595592E-25
    1.993613      2.2827937E-25
    2.013550      9.5734480E-26
    2.033685      2.1722864E-26
    2.054022      7.7703273E-27
    2.074562      2.0729104E-27
    2.095308      4.4094198E-28
    2.116261      1.9128841E-27
    2.137423      1.2955548E-26
    2.158798      9.3272461E-26
    2.180386      1.0302224E-25
    2.202190      2.6673103E-25
    2.224211      6.2038699E-25
    2.246454      1.0756425E-24
    2.268918      1.3766305E-24
    2.291607      1.6211452E-24
    2.314523      1.1484236E-24
    2.337669      1.4860024E-24
    2.361045      1.5239861E-24
    2.384656      4.3039048E-25
    2.408502      1.9644539E-25
    2.432587      9.2093426E-26
    2.456913      5.2883784E-26
    2.481482      5.9464047E-26
    2.506297      1.4601184E-25
    2.531360      4.0238580E-25
    2.556674      2.3178401E-24
    2.582240      3.6772103E-24
    2.608063      2.6004687E-24
    2.634143      1.5599698E-24
    2.660485      5.9791375E-24
    2.687090      2.1377790E-24
    2.713961      1.3239809E-24
    2.741100      2.0585136E-24
    2.768511      7.5051083E-25
    2.796196      3.7742707E-25
    2.824158      5.3884755E-25
    2.852400      4.1691819E-25
    2.880924      4.7401479E-25
    2.909733      4.7524428E-25
    2.938830      5.0499887E-25
    2.968219      2.6016738E-25
    2.997901      3.1035718E-25
    3.027880      3.0447355E-25
    3.058159      1.8345790E-25
    3.088740      2.9781797E-25
    3.119628      1.6994153E-25
    3.150824      5.1320917E-25
    3.182332      3.1604802E-24
    3.214156      3.6200890E-24
    3.246297      4.0518610E-24
    3.278760      4.0845275E-24
    3.311548      2.7239953E-24
    3.344663      3.2209465E-24
    3.378110      3.7836585E-24
    3.411891      1.8144493E-24
    3.446010      8.2192454E-25
    3.480470      4.3473286E-25
    3.515275      7.7895985E-25
    3.550427      6.4834960E-25
    3.585932      3.4331846E-25
    3.621791      2.0975805E-25
    3.658009      1.2004922E-25
    3.694589      1.9467401E-25
    3.731535      9.4414286E-26
    3.768850      1.0011416E-25
    3.806539      3.3992487E-26
    3.844604      1.1632513E-25
    3.883050      6.2725989E-26
    3.921881      5.4945939E-26
    3.961099      3.5903405E-26
    4.000710      2.1819758E-26
    4.040718      1.8190389E-26
    4.081125      9.6287039E-27
    4.121936      4.4166161E-27
    4.163155      1.5232882E-27
    4.204787      4.6926672E-27
    4.246835      2.0233444E-27
    4.289303      1.2269621E-27
    4.332196      9.0194451E-28
    4.375518      5.6861429E-28
    4.419273      8.3679317E-28
    4.463466      3.3833553E-28
    4.508101      3.6567120E-28
    4.553182      1.3108357E-28
    4.598714      1.2400460E-28
    4.644701      4.5981132E-28
    4.691148      5.3216578E-28
    4.738059      2.6743287E-28
    4.785440      2.8644119E-28
    4.833294      5.6043939E-28
    4.881627      9.0317429E-28
    4.930443      3.6429988E-27
    4.979748      6.0618461E-27
    5.029545      4.8630118E-28
    5.079841      4.2195888E-27
    5.130639      2.9120589E-26
    5.181946      3.3020516E-26
    5.233765      2.2232608E-26
    5.286103      1.2956361E-26
    5.338964      3.2641866E-26
    5.392353      4.4645470E-25
    5.446277      8.4600746E-26
    5.500740      1.5805017E-25
    5.555747      3.5384871E-25
    5.611304      5.8071022E-25
    5.667418      6.0703651E-25
    5.724092      1.7349480E-24
    5.781333      1.1387722E-24
    5.839146      2.5848209E-24
    5.897537      1.7931482E-24
    5.956513      1.4236195E-24
    6.016078      2.9851851E-24
    6.076239      1.3101786E-24
    6.137001      3.8475559E-24
    6.198371      5.5899948E-25
    6.260355      4.3728393E-25
    6.322958      7.4877933E-25
    6.386188      2.1293230E-24
    6.450050      2.7069997E-24
    6.514550      1.6953353E-24
    6.579696      4.0440023E-24
    6.645493      8.1806760E-25
    6.711948      3.4424858E-25
    6.779067      5.1626213E-25
    6.846858      3.3307003E-25
    6.915326      4.4795624E-25
    6.984480      5.5749201E-25
    7.054324      1.0136058E-25
    7.124868      1.8044124E-25
    7.196116      2.0134342E-25
    7.268078      4.5916984E-25
    7.340758      2.1601506E-24
    7.414166      3.4978167E-24
    7.488308      1.5661087E-24
    7.563191      4.8907406E-25
    7.638823      4.8073979E-23
    7.715211      1.9018672E-24
    7.792363      9.9165460E-25
    7.870286      1.1319109E-24
    7.948989      8.3514360E-25
    8.028479      4.8539970E-25
    8.108764      1.8339325E-25
    8.189852      1.0721184E-25
    8.271750      3.8412176E-26
    8.354468      2.3570033E-26
    8.438012      5.7183870E-26
    8.522393      7.3358678E-27
    8.607616      4.6476857E-26
    8.693693      5.1505218E-26
    8.780630      4.2963527E-26
    8.868436      1.0574759E-25
    8.957120      3.4942879E-26
    9.046691      1.3539347E-25
    9.137158      2.2449097E-25
    9.228530      1.0224744E-25
    9.320815      1.6110079E-25
    9.414023      1.1338877E-25
    9.508164      2.0165287E-25
    9.603245      2.3041774E-25
    9.699278      9.2561080E-26
    9.796270      1.3948530E-25
    9.894233      2.7696269E-27
    9.993175      2.8296348E-25
   10.093107      7.0742897E-29
   10.194038      4.6417265E-28
   10.295979      2.9366623E-23
   10.398938      9.8706848E-25
   10.502928      5.6581253E-25
   10.607957      1.6315176E-25
   10.714037      1.6987819E-23
   10.821177      2.9460967E-25
   10.929389      7.4165772E-26
   11.038683      1.3054679E-26
   11.149070      1.4737041E-25
   11.260560      6.9078728E-27
   11.373166      1.3738538E-27
   11.486898      1.7484995E-25
   11.601766      1.5148321E-27
   11.717784      2.0430970E-25
   11.834962      8.1268486E-27
   11.953312      1.7560957E-25
   12.072845      1.2140407E-25
   12.193573      1.0300650E-25
   12.315509      1.0286615E-25
   12.438664      2.1727502E-26
   12.563051      5.6530679E-26
   12.688681      3.1458816E-26
   12.815568      4.4184385E-26
   12.943724      2.5979035E-26
