# Pressure:     1.000E-05 Ba
# Temperature:    140.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      3.8352121E-29
    0.505000      3.3721080E-29
    0.510050      6.6040601E-31
    0.515150      1.2764789E-31
    0.520302      1.6593337E-30
    0.525505      2.0474530E-30
    0.530760      2.6858244E-31
    0.536068      4.2134371E-30
    0.541428      2.6422519E-29
    0.546843      2.3408576E-30
    0.552311      1.1144979E-31
    0.557834      7.8072724E-31
    0.563413      4.8054609E-30
    0.569047      2.6952798E-29
    0.574737      7.0811760E-30
    0.580484      4.5251972E-30
    0.586289      3.2189221E-28
    0.592152      1.6397057E-28
    0.598074      4.9535319E-30
    0.604054      2.3299425E-31
    0.610095      6.1346594E-32
    0.616196      5.7974229E-32
    0.622358      8.9774822E-30
    0.628582      1.7304417E-29
    0.634867      7.0367881E-30
    0.641216      3.0081681E-29
    0.647628      1.2213695E-28
    0.654104      2.8271129E-29
    0.660645      1.7135324E-30
    0.667252      5.5672068E-32
    0.673924      2.3087118E-31
    0.680664      7.5918879E-30
    0.687470      1.0775118E-28
    0.694345      3.1504939E-28
    0.701288      1.2614811E-28
    0.708301      8.5725820E-29
    0.715384      2.2497725E-27
    0.722538      1.7537790E-27
    0.729764      1.7198004E-28
    0.737061      1.2249291E-29
    0.744432      1.5828621E-30
    0.751876      6.5656966E-31
    0.759395      3.0051739E-32
    0.766989      2.5264748E-32
    0.774659      2.8255614E-31
    0.782405      4.7572217E-29
    0.790229      9.6603715E-29
    0.798132      1.3624854E-28
    0.806113      2.3366660E-28
    0.814174      1.0373021E-27
    0.822316      9.1195669E-28
    0.830539      1.8823349E-28
    0.838844      3.6661493E-28
    0.847233      2.8521113E-28
    0.855705      3.6050872E-28
    0.864262      4.6869399E-28
    0.872905      8.6621031E-28
    0.881634      1.2825192E-27
    0.890450      1.8332376E-26
    0.899355      9.7093143E-27
    0.908348      2.8821273E-27
    0.917432      1.0201550E-27
    0.926606      2.1513876E-26
    0.935872      1.8249124E-26
    0.945231      1.1189058E-26
    0.954683      4.5938591E-27
    0.964230      2.7449866E-27
    0.973872      2.1195274E-27
    0.983611      4.9247478E-27
    0.993447      4.8824459E-27
    1.003382      4.2035386E-27
    1.013416      8.9136359E-27
