# Pressure:     3.000E-03 Ba
# Temperature:   1000.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      9.4065741E-30
    0.505000      7.3137582E-30
    0.510050      6.5005664E-30
    0.515150      3.4357101E-30
    0.520302      3.1562987E-30
    0.525505      3.7165903E-30
    0.530760      4.1149902E-30
    0.536068      6.6177412E-30
    0.541428      8.4171317E-30
    0.546843      8.9210302E-30
    0.552311      9.1303343E-30
    0.557834      1.1930924E-29
    0.563413      2.2833279E-29
    0.569047      3.7160120E-29
    0.574737      8.7927973E-29
    0.580484      4.1993864E-28
    0.586289      2.5792356E-23
    0.592152      2.9585316E-28
    0.598074      9.9050554E-29
    0.604054      4.4722716E-29
    0.610095      2.0379518E-29
    0.616196      1.2011609E-29
    0.622358      1.7182639E-29
    0.628582      1.2791223E-29
    0.634867      1.4745240E-29
    0.641216      4.7009664E-29
    0.647628      4.0316145E-29
    0.654104      4.5885626E-29
    0.660645      2.7736195E-29
    0.667252      1.3185491E-29
    0.673924      1.0087984E-29
    0.680664      9.9428735E-30
    0.687470      1.3265276E-28
    0.694345      6.2800009E-29
    0.701288      9.1686242E-29
    0.708301      1.3561395E-28
    0.715384      5.0877306E-28
    0.722538      4.4309414E-28
    0.729764      4.0494229E-28
    0.737061      2.3267527E-28
    0.744432      1.3682368E-28
    0.751876      1.2967601E-28
    0.759395      7.1035512E-28
    0.766989      4.7284908E-24
    0.774659      1.6833758E-28
    0.782405      1.0522462E-28
    0.790229      7.9593113E-29
    0.798132      1.1289420E-28
    0.806113      7.3033888E-28
    0.814174      4.6624619E-28
    0.822316      5.2899270E-28
    0.830539      4.9484209E-28
    0.838844      3.0304328E-28
    0.847233      1.7283039E-28
    0.855705      8.1740313E-29
    0.864262      5.7442024E-29
    0.872905      5.4347801E-29
    0.881634      1.6285702E-28
    0.890450      1.2581388E-27
    0.899355      5.5851373E-28
    0.908348      1.2442927E-27
    0.917432      1.7303785E-27
    0.926606      1.0918230E-26
    0.935872      5.3229978E-27
    0.945231      1.9190020E-26
    0.954683      8.4163222E-27
    0.964230      4.7241394E-27
