# Pressure:     1.000E+02 Ba
# Temperature:   4000.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      8.3039609E-27
    0.505000      9.4057694E-27
    0.510050      1.0839925E-26
    0.515150      1.2551381E-26
    0.520302      1.4527963E-26
    0.525505      1.7159909E-26
    0.530760      2.1025746E-26
    0.536068      2.6056908E-26
    0.541428      3.2884658E-26
    0.546843      4.3342635E-26
    0.552311      5.8997117E-26
    0.557834      8.9573004E-26
    0.563413      1.4259649E-25
    0.569047      2.5129411E-25
    0.574737      5.6662639E-25
    0.580484      3.3211052E-24
    0.586289      5.5423895E-23
    0.592152      1.4436301E-24
    0.598074      4.8315029E-25
    0.604054      2.1599098E-25
    0.610095      1.2585824E-25
    0.616196      8.4813204E-26
    0.622358      6.2503423E-26
    0.628582      4.7161954E-26
    0.634867      3.6513538E-26
    0.641216      3.0778386E-26
    0.647628      2.5939287E-26
    0.654104      2.2707051E-26
    0.660645      1.9990095E-26
    0.667252      1.8218438E-26
    0.673924      1.7096438E-26
    0.680664      1.6128418E-26
    0.687470      1.7176105E-26
    0.694345      1.5878135E-26
    0.701288      1.6233938E-26
    0.708301      1.7285743E-26
    0.715384      1.9602100E-26
    0.722538      2.3620751E-26
    0.729764      3.0857109E-26
    0.737061      4.4537559E-26
    0.744432      7.9485360E-26
    0.751876      2.1345394E-25
    0.759395      2.1323864E-24
    0.766989      8.5801391E-24
    0.774659      3.2791250E-25
    0.782405      1.0615168E-25
    0.790229      5.2990229E-26
    0.798132      3.1562811E-26
    0.806113      2.2384928E-26
    0.814174      6.3915071E-26
    0.822316      1.4896047E-26
    0.830539      9.9922281E-27
    0.838844      8.4021574E-27
    0.847233      7.3436458E-27
    0.855705      5.9840378E-27
    0.864262      5.2364889E-27
    0.872905      4.7014791E-27
    0.881634      4.4496858E-27
    0.890450      4.6417320E-27
    0.899355      3.8257487E-27
    0.908348      4.3307227E-27
    0.917432      5.1545135E-27
    0.926606      9.7274307E-27
    0.935872      8.1930247E-27
    0.945231      1.1715620E-26
    0.954683      9.1381497E-27
    0.964230      1.0577629E-26
    0.973872      1.1230764E-26
    0.983611      9.8896660E-27
    0.993447      9.0969726E-27
    1.003382      8.6482189E-27
    1.013416      8.8506904E-27
    1.023550      8.4242780E-27
    1.033785      7.2797030E-27
    1.044123      6.5384696E-27
    1.054564      5.9090050E-27
    1.065110      5.6800808E-27
    1.075761      5.7515146E-27
    1.086519      1.0665617E-26
    1.097384      1.8247268E-26
    1.108358      2.3373207E-26
    1.119441      2.1403155E-26
    1.130636      4.3492986E-26
    1.141942      3.0408485E-26
    1.153361      3.3121503E-26
    1.164895      6.7773232E-26
    1.176544      4.6239818E-26
    1.188309      3.2505192E-26
    1.200192      2.9167927E-26
    1.212194      2.5076450E-26
    1.224316      2.4122895E-26
    1.236560      3.1236855E-26
    1.248925      3.3906458E-26
    1.261414      2.0336084E-26
    1.274028      1.7770691E-26
    1.286769      1.6453642E-26
    1.299636      1.9817579E-26
    1.312633      2.5821935E-26
    1.325759      1.0014894E-24
    1.339017      2.8611005E-25
    1.352407      1.9164211E-25
    1.365931      1.5323892E-25
    1.379590      1.7823309E-25
    1.393386      2.1688923E-25
    1.407320      2.7441079E-25
    1.421393      2.7086175E-25
    1.435607      2.5599374E-25
    1.449963      2.6102228E-25
    1.464463      2.5798268E-25
    1.479108      2.3541345E-25
    1.493899      2.1289713E-25
    1.508838      2.0345181E-25
    1.523926      1.8316547E-25
    1.539165      1.7316803E-25
    1.554557      1.5716556E-25
    1.570102      1.3688109E-25
    1.585803      1.1904417E-25
    1.601662      1.0522905E-25
    1.617678      9.4144884E-26
    1.633855      7.9861741E-26
    1.650193      6.7672311E-26
    1.666695      6.0164742E-26
    1.683362      6.5964149E-26
    1.700196      9.2014214E-26
    1.717198      1.2552715E-25
    1.734370      1.8092065E-25
    1.751714      2.4985970E-25
    1.769231      3.3850468E-25
    1.786923      4.1847411E-25
    1.804792      4.5693772E-25
    1.822840      4.2976545E-25
    1.841069      5.8540912E-25
    1.859479      5.3695819E-25
    1.878074      4.6873551E-25
    1.896855      4.0338497E-25
    1.915823      4.0302367E-25
    1.934982      4.1144932E-25
    1.954331      4.4526061E-25
    1.973875      4.9996881E-25
    1.993613      5.1628971E-25
    2.013550      4.8947252E-25
    2.033685      4.6259666E-25
    2.054022      4.2835766E-25
    2.074562      3.7062378E-25
    2.095308      3.1193090E-25
    2.116261      2.6949462E-25
    2.137423      2.2103488E-25
    2.158798      1.8599433E-25
    2.180386      1.5729282E-25
    2.202190      1.3500260E-25
    2.224211      1.1860582E-25
    2.246454      1.0793487E-25
    2.268918      1.0087917E-25
    2.291607      2.8739221E-25
    2.314523      4.0888398E-25
    2.337669      3.7616301E-25
    2.361045      3.4833800E-25
    2.384656      5.0846904E-25
    2.408502      7.8536453E-25
    2.432587      1.1138443E-24
    2.456913      1.5851708E-24
    2.481482      1.9030936E-24
    2.506297      2.1333712E-24
    2.531360      2.1341988E-24
    2.556674      1.9384941E-24
    2.582240      1.6450868E-24
    2.608063      1.2889182E-24
    2.634143      1.0219194E-24
    2.660485      1.7834567E-24
    2.687090      2.2519263E-24
    2.713961      2.3822292E-24
    2.741100      2.4666195E-24
    2.768511      2.2791916E-24
    2.796196      2.6217455E-24
    2.824158      2.7616058E-24
    2.852400      2.6501527E-24
    2.880924      2.9190066E-24
    2.909733      2.9500448E-24
    2.938830      2.8895409E-24
    2.968219      2.8505117E-24
    2.997901      2.6426352E-24
    3.027880      2.5618946E-24
    3.058159      2.2629355E-24
    3.088740      2.1119350E-24
    3.119628      1.8525603E-24
    3.150824      1.6883017E-24
    3.182332      1.5247148E-24
    3.214156      1.3187575E-24
    3.246297      1.1751909E-24
    3.278760      1.0143734E-24
    3.311548      9.0575153E-25
    3.344663      8.1885880E-25
    3.378110      7.1009956E-25
    3.411891      6.2689868E-25
    3.446010      5.7167324E-25
    3.480470      5.1827346E-25
    3.515275      4.7242143E-25
    3.550427      4.2904433E-25
    3.585932      3.9275286E-25
    3.621791      3.4648692E-25
    3.658009      3.1045018E-25
    3.694589      2.7602787E-25
    3.731535      2.4661915E-25
    3.768850      2.1238976E-25
    3.806539      2.0755126E-25
    3.844604      1.9033202E-25
    3.883050      1.8212590E-25
    3.921881      2.7140119E-25
    3.961099      2.3901599E-25
    4.000710      2.2605522E-25
    4.040718      2.7989459E-25
    4.081125      3.1451856E-25
    4.121936      3.2190748E-25
    4.163155      3.4063839E-25
    4.204787      3.4720474E-25
    4.246835      4.0387761E-25
    4.289303      2.0669141E-24
    4.332196      5.4927353E-24
    4.375518      9.4176526E-24
    4.419273      1.2984905E-23
    4.463466      1.6352922E-23
    4.508101      1.7347708E-23
