# Pressure:     3.000E-01 Ba
# Temperature:    340.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      4.2867584E-29
    0.505000      3.7337103E-29
    0.510050      6.8742044E-30
    0.515150      4.1942103E-31
    0.520302      2.3535851E-30
    0.525505      2.9206189E-30
    0.530760      8.3360357E-31
    0.536068      9.3072686E-30
    0.541428      2.2283884E-29
    0.546843      7.6785273E-30
    0.552311      6.5429920E-31
    0.557834      1.3308822E-30
    0.563413      1.4219804E-29
    0.569047      3.0474091E-29
    0.574737      1.8816649E-29
    0.580484      1.3404880E-29
    0.586289      3.1713100E-28
    0.592152      2.4062345E-28
    0.598074      4.5870136E-29
    0.604054      2.8662066E-30
    0.610095      2.2514127E-31
    0.616196      2.0019789E-31
    0.622358      2.3839484E-29
    0.628582      2.5414652E-29
    0.634867      2.1039136E-29
    0.641216      1.0031190E-28
    0.647628      1.6593430E-28
    0.654104      1.0447587E-28
    0.660645      1.5276096E-29
    0.667252      1.2118046E-30
    0.673924      1.8785526E-30
    0.680664      1.2429032E-29
    0.687470      3.1217409E-28
    0.694345      3.5034417E-28
    0.701288      2.8080254E-28
    0.708301      1.9367598E-28
    0.715384      2.9248302E-27
    0.722538      2.3607118E-27
    0.729764      6.4978821E-28
    0.737061      1.3640090E-28
    0.744432      1.4150115E-29
    0.751876      2.7183434E-30
    0.759395      7.0673431E-31
    0.766989      6.8755154E-31
    0.774659      5.1668241E-30
    0.782405      2.0934606E-28
    0.790229      1.8922178E-28
    0.798132      2.5457504E-28
    0.806113      1.2165308E-27
    0.814174      1.9933315E-27
    0.822316      1.9243161E-27
    0.830539      9.2444579E-28
    0.838844      3.8556345E-28
    0.847233      3.6931978E-28
    0.855705      3.6121437E-28
    0.864262      5.2298852E-28
    0.872905      8.6660308E-28
    0.881634      1.6652722E-27
    0.890450      1.6193490E-26
    0.899355      1.0200056E-26
    0.908348      6.2561810E-27
    0.917432      2.4522326E-27
    0.926606      5.4699701E-26
    0.935872      3.1501708E-26
    0.945231      3.4385195E-26
    0.954683      1.9496086E-26
    0.964230      5.2572169E-27
    0.973872      5.1730503E-27
    0.983611      4.4348710E-27
    0.993447      4.5158203E-27
    1.003382      4.5764622E-27
    1.013416      9.8012297E-27
    1.023550      1.2319683E-26
    1.033785      8.4309192E-27
    1.044123      3.3416729E-27
    1.054564      9.1009313E-28
    1.065110      1.2979562E-27
    1.075761      1.4228255E-27
    1.086519      1.8989095E-27
    1.097384      3.7620502E-27
    1.108358      3.4159700E-26
    1.119441      9.4597761E-26
    1.130636      9.0222630E-26
    1.141942      6.0711380E-26
    1.153361      7.3688076E-26
    1.164895      7.5432215E-26
    1.176544      3.6642449E-26
    1.188309      1.8552825E-26
    1.200192      1.7784469E-26
    1.212194      1.9017454E-26
    1.224316      9.6638044E-27
    1.236560      2.7968436E-27
    1.248925      3.4140386E-27
    1.261414      1.8355639E-27
    1.274028      4.4628350E-27
    1.286769      1.1746983E-26
    1.299636      1.7622254E-26
    1.312633      2.4863547E-26
    1.325759      4.6613381E-26
    1.339017      2.2618863E-25
    1.352407      1.3534607E-24
    1.365931      7.2730081E-25
    1.379590      1.0862333E-24
    1.393386      8.4485472E-25
    1.407320      4.4441420E-25
    1.421393      2.0684530E-25
    1.435607      1.5815395E-25
    1.449963      5.6203598E-26
    1.464463      1.1982691E-25
    1.479108      1.5087776E-25
    1.493899      1.7295704E-25
    1.508838      1.9747360E-25
    1.523926      1.0053558E-25
    1.539165      6.0095799E-26
    1.554557      1.7930313E-26
    1.570102      6.1339734E-27
    1.585803      3.7579705E-27
    1.601662      5.3395646E-27
    1.617678      4.5317063E-26
    1.633855      1.8759062E-25
    1.650193      9.5768040E-26
    1.666695      9.8207254E-26
    1.683362      1.2451759E-25
    1.700196      1.3967605E-25
    1.717198      1.1348254E-25
    1.734370      8.2780142E-26
    1.751714      5.7358894E-26
    1.769231      9.8555983E-26
    1.786923      2.4116062E-25
    1.804792      8.4528589E-25
    1.822840      1.7111349E-24
    1.841069      1.6560611E-24
    1.859479      2.4286248E-24
    1.878074      5.1404709E-25
    1.896855      1.3338637E-24
    1.915823      7.1082188E-25
    1.934982      4.9787520E-25
    1.954331      4.0614470E-25
    1.973875      3.5271338E-25
    1.993613      3.1752298E-25
    2.013550      1.9529574E-25
    2.033685      5.1679862E-26
    2.054022      1.7261359E-26
    2.074562      6.7293006E-27
    2.095308      2.7753755E-27
    2.116261      9.3486552E-27
    2.137423      3.6442987E-26
    2.158798      9.8393272E-26
    2.180386      2.1714935E-25
    2.202190      5.0021210E-25
    2.224211      8.4967975E-25
    2.246454      1.3550568E-24
    2.268918      1.3583558E-24
    2.291607      1.2942471E-24
    2.314523      1.2307243E-24
    2.337669      1.6105019E-24
    2.361045      1.8019294E-24
    2.384656      7.9210578E-25
    2.408502      3.9894065E-25
    2.432587      2.3197859E-25
    2.456913      1.5648128E-25
    2.481482      3.4804335E-25
    2.506297      1.6238966E-24
    2.531360      3.9902307E-24
    2.556674      1.3507061E-23
    2.582240      2.1600870E-23
    2.608063      1.2244794E-23
    2.634143      5.8354485E-24
    2.660485      1.4446422E-23
    2.687090      7.9572078E-24
    2.713961      1.0409212E-23
    2.741100      1.4125286E-23
    2.768511      5.6341765E-24
    2.796196      2.7271587E-24
    2.824158      2.1331610E-24
    2.852400      1.1909708E-24
    2.880924      1.1682062E-24
    2.909733      8.0401017E-25
    2.938830      7.3138236E-25
    2.968219      4.8537708E-25
    2.997901      5.4726220E-25
    3.027880      4.7037153E-25
    3.058159      3.7536798E-25
    3.088740      5.1800345E-25
    3.119628      8.4637438E-25
    3.150824      3.2216173E-24
    3.182332      1.7646848E-23
    3.214156      1.3885608E-23
    3.246297      1.1397736E-23
    3.278760      4.2101745E-24
    3.311548      8.7745571E-24
    3.344663      9.2725182E-24
    3.378110      1.2448129E-23
    3.411891      7.7326168E-24
    3.446010      3.2754778E-24
    3.480470      1.0699737E-24
    3.515275      1.2233196E-24
    3.550427      6.3494274E-25
    3.585932      4.5246075E-25
    3.621791      3.7112053E-25
    3.658009      2.4616421E-25
    3.694589      3.4768853E-25
    3.731535      1.6703066E-25
    3.768850      1.5418979E-25
    3.806539      8.0894495E-26
    3.844604      1.4872944E-25
    3.883050      9.4501505E-26
    3.921881      8.2544742E-26
