# Pressure:     1.000E+01 Ba
# Temperature:   3000.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      1.5433253E-27
    0.505000      1.8530782E-27
    0.510050      2.3191024E-27
    0.515150      2.2814009E-27
    0.520302      2.6679891E-27
    0.525505      3.1632205E-27
    0.530760      4.7770176E-27
    0.536068      4.7397532E-27
    0.541428      6.0120614E-27
    0.546843      7.9342852E-27
    0.552311      1.0889669E-26
    0.557834      1.5920626E-26
    0.563413      3.2423516E-26
    0.569047      4.6800236E-26
    0.574737      1.1277049E-25
    0.580484      5.9343216E-25
    0.586289      1.4080703E-22
    0.592152      3.4851146E-25
    0.598074      9.1770176E-26
    0.604054      4.2757028E-26
    0.610095      2.5905438E-26
    0.616196      1.6418319E-26
    0.622358      1.1845806E-26
    0.628582      9.0155721E-27
    0.634867      7.2303981E-27
    0.641216      6.0252639E-27
    0.647628      5.1782211E-27
    0.654104      4.5506703E-27
    0.660645      4.0923700E-27
    0.667252      3.7889301E-27
    0.673924      3.5992128E-27
    0.680664      3.5077192E-27
    0.687470      9.1563762E-27
    0.694345      3.6918928E-27
    0.701288      3.9058889E-27
    0.708301      4.3118379E-27
    0.715384      5.2623554E-27
    0.722538      6.4388048E-27
    0.729764      8.6599323E-27
    0.737061      1.2910796E-26
    0.744432      2.3241230E-26
    0.751876      5.9003439E-26
    0.759395      5.3085743E-25
    0.766989      1.2508982E-23
    0.774659      1.1750787E-25
    0.782405      3.4124400E-26
    0.790229      1.7035070E-26
    0.798132      1.0287158E-26
    0.806113      7.6161351E-27
    0.814174      2.2708555E-25
    0.822316      5.3085455E-27
    0.830539      3.7556933E-27
    0.838844      3.3936165E-27
    0.847233      3.2812445E-27
    0.855705      2.6503641E-27
    0.864262      2.3550829E-27
    0.872905      2.1650381E-27
    0.881634      2.2133426E-27
    0.890450      2.7327478E-27
    0.899355      2.1155965E-27
    0.908348      2.8001063E-27
    0.917432      3.6667243E-27
    0.926606      8.7026249E-27
    0.935872      7.2863877E-27
    0.945231      1.0484843E-26
    0.954683      9.2070257E-27
    0.964230      1.0105327E-26
    0.973872      1.0842766E-26
    0.983611      9.5937306E-27
    0.993447      8.8482728E-27
    1.003382      8.2866685E-27
    1.013416      8.4698882E-27
    1.023550      8.1300891E-27
    1.033785      6.9631532E-27
    1.044123      6.1968752E-27
    1.054564      5.5591213E-27
    1.065110      5.2944020E-27
    1.075761      5.3889569E-27
    1.086519      1.0552301E-26
    1.097384      1.9926008E-26
    1.108358      2.4675349E-26
    1.119441      2.1376606E-26
    1.130636      4.7227959E-26
    1.141942      2.9289877E-26
    1.153361      3.0343443E-26
    1.164895      1.5630944E-25
    1.176544      4.1196590E-26
