# Pressure:     1.000E-06 Ba
# Temperature:    400.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      4.5448005E-29
    0.505000      3.5089456E-29
    0.510050      9.6580721E-30
    0.515150      7.2941156E-31
    0.520302      2.4351287E-30
    0.525505      2.8635102E-30
    0.530760      1.0220874E-30
    0.536068      9.9969462E-30
    0.541428      2.1902130E-29
    0.546843      8.7667344E-30
    0.552311      1.1099050E-30
    0.557834      1.4714380E-30
    0.563413      1.6125780E-29
    0.569047      2.9704149E-29
    0.574737      2.1635314E-29
    0.580484      1.5350031E-29
    0.586289      3.1514139E-28
    0.592152      2.2483361E-28
    0.598074      6.8116113E-29
    0.604054      5.3823149E-30
    0.610095      5.3944383E-31
    0.616196      2.7682231E-31
    0.622358      2.6078316E-29
    0.628582      2.2993825E-29
    0.634867      2.6166085E-29
    0.641216      1.0854130E-28
    0.647628      1.5108841E-28
    0.654104      1.1619431E-28
    0.660645      2.0464500E-29
    0.667252      2.0437717E-30
    0.673924      2.3178140E-30
    0.680664      1.2687825E-29
    0.687470      3.3086170E-28
    0.694345      3.1447982E-28
    0.701288      3.0412284E-28
    0.708301      2.4054859E-28
    0.715384      2.5175913E-27
    0.722538      2.1304421E-27
    0.729764      7.4999850E-28
    0.737061      1.9390782E-28
    0.744432      2.6387724E-29
    0.751876      4.7953095E-30
    0.759395      1.4000019E-30
    0.766989      9.8017497E-31
    0.774659      7.0580150E-30
    0.782405      1.8277591E-28
    0.790229      1.7111801E-28
    0.798132      2.6119444E-28
    0.806113      1.4318769E-27
    0.814174      1.2046794E-27
    0.822316      1.2888106E-27
    0.830539      1.0413803E-27
    0.838844      4.4355718E-28
    0.847233      3.7216454E-28
    0.855705      3.0814544E-28
    0.864262      3.6332503E-28
    0.872905      4.4191276E-28
    0.881634      1.2842433E-27
    0.890450      1.4482764E-26
    0.899355      9.3665258E-27
    0.908348      6.8530462E-27
    0.917432      2.3981829E-27
    0.926606      4.7842538E-26
    0.935872      2.2286696E-26
    0.945231      3.6316295E-26
    0.954683      2.1546289E-26
    0.964230      5.7860893E-27
    0.973872      4.2215747E-27
    0.983611      2.6167293E-27
    0.993447      2.6010207E-27
    1.003382      2.7978277E-27
    1.013416      1.9933141E-27
    1.023550      2.1482009E-27
    1.033785      5.9387648E-28
    1.044123      1.7992846E-28
    1.054564      1.0926858E-28
    1.065110      1.7600643E-28
    1.075761      4.0163380E-28
    1.086519      1.3544283E-27
    1.097384      4.5402215E-27
    1.108358      3.7090767E-26
    1.119441      6.5006227E-26
    1.130636      7.9719978E-26
    1.141942      4.0986320E-26
    1.153361      7.4239928E-26
    1.164895      7.3367698E-26
    1.176544      3.3666289E-26
    1.188309      9.5544512E-27
    1.200192      2.7078202E-27
    1.212194      1.3511482E-27
    1.224316      6.6844845E-28
    1.236560      2.6506292E-28
    1.248925      1.3940907E-28
    1.261414      1.2026993E-28
    1.274028      3.9829260E-28
    1.286769      1.8726578E-27
    1.299636      6.1788066E-27
    1.312633      1.2996493E-26
    1.325759      4.8554652E-26
    1.339017      2.3811694E-25
    1.352407      9.5106812E-25
    1.365931      5.5387896E-25
    1.379590      8.7705056E-25
    1.393386      7.7612099E-25
    1.407320      4.6549141E-25
    1.421393      2.2910737E-25
    1.435607      1.5063874E-25
    1.449963      5.6434216E-26
    1.464463      6.4317394E-26
    1.479108      3.8897541E-26
    1.493899      1.1240841E-26
    1.508838      4.7082323E-27
    1.523926      1.4550128E-27
    1.539165      6.5480703E-28
    1.554557      1.1551363E-27
    1.570102      4.5193862E-28
    1.585803      4.8379077E-28
    1.601662      4.4374638E-27
    1.617678      5.2089861E-26
    1.633855      1.1323703E-25
    1.650193      7.7719367E-26
    1.666695      9.4777907E-26
    1.683362      1.1716550E-25
    1.700196      1.3025639E-25
    1.717198      1.0667558E-25
    1.734370      8.7255700E-26
    1.751714      6.7422947E-26
    1.769231      1.1036004E-25
    1.786923      2.2966696E-25
