# Pressure:     3.000E+01 Ba
# Temperature:   2150.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      7.2520974E-27
    0.505000      8.2936371E-27
    0.510050      9.5932467E-27
    0.515150      1.1174444E-26
    0.520302      1.3172027E-26
    0.525505      1.5966146E-26
    0.530760      1.9930306E-26
    0.536068      2.4455708E-26
    0.541428      3.1241200E-26
    0.546843      4.1603115E-26
    0.552311      5.7008307E-26
    0.557834      8.4568731E-26
    0.563413      1.3512113E-25
    0.569047      2.4819357E-25
    0.574737      5.7691704E-25
    0.580484      3.1770429E-24
    0.586289      2.0005062E-22
    0.592152      1.5781711E-24
    0.598074      4.5979819E-25
    0.604054      2.1950127E-25
    0.610095      1.2812021E-25
    0.616196      8.7429066E-26
    0.622358      6.3296516E-26
    0.628582      4.9604546E-26
    0.634867      3.9943610E-26
    0.641216      3.3950865E-26
    0.647628      2.9773657E-26
    0.654104      2.7070810E-26
    0.660645      2.5347049E-26
    0.667252      2.4536884E-26
    0.673924      2.4529702E-26
    0.680664      2.5335671E-26
    0.687470      3.0206304E-26
    0.694345      3.0293451E-26
    0.701288      3.3733015E-26
    0.708301      3.9619993E-26
    0.715384      5.0056157E-26
    0.722538      6.6285831E-26
    0.729764      9.4933093E-26
    0.737061      1.5225365E-25
    0.744432      2.8044865E-25
    0.751876      7.7393954E-25
    0.759395      6.4463130E-24
    0.766989      4.5375301E-23
    0.774659      1.3313344E-24
    0.782405      4.0464799E-25
    0.790229      1.9611558E-25
    0.798132      1.1872276E-25
    0.806113      7.8418491E-26
    0.814174      9.6660630E-26
    0.822316      4.3568219E-26
    0.830539      3.3900527E-26
    0.838844      2.7401349E-26
    0.847233      2.2932274E-26
    0.855705      1.9196081E-26
    0.864262      1.6389906E-26
    0.872905      1.4290870E-26
    0.881634      1.2758409E-26
    0.890450      1.2433719E-26
    0.899355      1.0458291E-26
    0.908348      1.0439671E-26
    0.917432      1.1207623E-26
    0.926606      1.8697875E-26
    0.935872      1.4169049E-26
    0.945231      2.3619782E-26
    0.954683      1.6089272E-26
    0.964230      1.5580954E-26
    0.973872      1.4735143E-26
    0.983611      1.2421611E-26
    0.993447      1.1046485E-26
    1.003382      9.8406626E-27
    1.013416      9.0594130E-27
    1.023550      8.1625636E-27
    1.033785      7.0406846E-27
    1.044123      6.3552581E-27
    1.054564      5.7903893E-27
    1.065110      5.4649350E-27
    1.075761      5.4333044E-27
    1.086519      1.0588598E-26
    1.097384      2.1335553E-26
    1.108358      3.1038567E-26
    1.119441      2.4288107E-26
    1.130636      3.8723463E-26
    1.141942      2.8596984E-26
    1.153361      3.2647515E-26
    1.164895      1.0704007E-25
    1.176544      4.5012781E-26
    1.188309      2.5962800E-26
    1.200192      2.0848756E-26
    1.212194      1.6716504E-26
    1.224316      1.5095392E-26
    1.236560      3.2724201E-26
    1.248925      4.6292029E-26
    1.261414      1.1787965E-26
    1.274028      1.0874307E-26
    1.286769      1.0941225E-26
    1.299636      1.3282209E-26
    1.312633      1.9225910E-26
    1.325759      1.1815465E-24
    1.339017      4.0093345E-25
    1.352407      2.7623586E-25
    1.365931      1.8338979E-25
    1.379590      2.4223018E-25
    1.393386      2.7208436E-25
    1.407320      3.4365776E-25
    1.421393      3.2872929E-25
    1.435607      2.9730518E-25
    1.449963      2.7411163E-25
    1.464463      2.3910649E-25
    1.479108      2.0080149E-25
    1.493899      1.7280885E-25
    1.508838      1.5995681E-25
    1.523926      1.2993049E-25
    1.539165      1.1138814E-25
    1.554557      9.4300558E-26
    1.570102      7.7678371E-26
    1.585803      6.4389967E-26
    1.601662      5.5464102E-26
    1.617678      4.8460007E-26
    1.633855      4.0318201E-26
    1.650193      3.4649160E-26
    1.666695      3.1131277E-26
    1.683362      3.6040754E-26
    1.700196      5.4879101E-26
    1.717198      9.2263651E-26
    1.734370      1.5521905E-25
    1.751714      2.4414475E-25
    1.769231      3.6599344E-25
    1.786923      4.7935390E-25
    1.804792      5.6884504E-25
    1.822840      4.9905082E-25
    1.841069      6.7333948E-25
    1.859479      6.2654634E-25
    1.878074      4.5472543E-25
    1.896855      3.7998135E-25
    1.915823      4.3109574E-25
    1.934982      4.8191882E-25
    1.954331      5.4185263E-25
    1.973875      5.4322250E-25
    1.993613      4.9288196E-25
    2.013550      4.0758328E-25
    2.033685      3.4620953E-25
    2.054022      2.8218994E-25
    2.074562      2.1946561E-25
    2.095308      1.6938894E-25
    2.116261      1.3715904E-25
    2.137423      1.1105652E-25
    2.158798      9.6596487E-26
    2.180386      8.7759420E-26
    2.202190      8.4758819E-26
    2.224211      8.1393699E-26
    2.246454      8.0696683E-26
    2.268918      8.5124822E-26
    2.291607      3.0917546E-25
    2.314523      3.6673467E-25
    2.337669      3.1729544E-25
    2.361045      3.2293249E-25
