# Pressure:     3.000E-05 Ba
# Temperature:   2150.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      3.1782148E-30
    0.505000      2.7729374E-30
    0.510050      2.7299556E-30
    0.515150      1.9631019E-30
    0.520302      1.3579874E-30
    0.525505      1.5856114E-30
    0.530760      1.5449496E-30
    0.536068      2.2207843E-30
    0.541428      2.7829658E-30
    0.546843      2.4903188E-30
    0.552311      2.2502996E-30
    0.557834      1.8316343E-30
    0.563413      5.7518502E-30
    0.569047      3.7748708E-30
    0.574737      4.1572553E-30
    0.580484      6.7278050E-30
    0.586289      4.5083366E-25
    0.592152      2.6709509E-29
    0.598074      2.4329543E-29
    0.604054      1.9948685E-29
    0.610095      1.4341569E-29
    0.616196      1.8215683E-29
    0.622358      2.0011973E-29
    0.628582      1.6961539E-29
    0.634867      1.7832773E-29
    0.641216      3.4914752E-29
    0.647628      3.9101361E-29
    0.654104      3.9185661E-29
    0.660645      3.6505338E-29
    0.667252      3.0480898E-29
    0.673924      3.2022575E-29
    0.680664      2.6962912E-29
    0.687470      1.0141039E-28
    0.694345      5.3794582E-29
    0.701288      7.7714375E-29
    0.708301      1.1798203E-28
    0.715384      3.2772996E-28
    0.722538      2.7756363E-28
    0.729764      2.9455908E-28
    0.737061      2.5827950E-28
    0.744432      2.7282608E-28
    0.751876      2.5136290E-28
    0.759395      1.8432438E-28
    0.766989      5.0652850E-27
    0.774659      1.5249074E-28
    0.782405      1.6478838E-28
    0.790229      1.5017224E-28
    0.798132      1.9457980E-28
    0.806113      6.7486119E-28
    0.814174      6.1598894E-28
    0.822316      5.5532248E-28
    0.830539      5.4377178E-28
    0.838844      6.1336812E-28
    0.847233      5.8640423E-28
    0.855705      4.5500754E-28
    0.864262      3.9028016E-28
    0.872905      3.4861719E-28
    0.881634      4.6021826E-28
    0.890450      1.0642401E-27
    0.899355      6.0460157E-28
    0.908348      1.1205563E-27
    0.917432      1.8757643E-27
    0.926606      6.4379002E-27
    0.935872      4.2067649E-27
    0.945231      1.0873698E-26
    0.954683      5.5614007E-27
    0.964230      5.8999869E-27
    0.973872      5.8515725E-27
    0.983611      4.5129547E-27
    0.993447      3.7865523E-27
    1.003382      3.2366979E-27
    1.013416      2.8943546E-27
    1.023550      2.5647926E-27
    1.033785      2.0420763E-27
    1.044123      1.7233341E-27
    1.054564      1.5102886E-27
    1.065110      1.3957272E-27
    1.075761      1.4297323E-27
    1.086519      4.3309329E-27
    1.097384      9.3119292E-27
    1.108358      1.6028011E-26
    1.119441      1.2013144E-26
    1.130636      1.6792424E-26
    1.141942      1.3991801E-26
    1.153361      1.4569740E-26
    1.164895      1.7010680E-26
    1.176544      1.4839378E-26
    1.188309      1.3375133E-26
    1.200192      1.1055598E-26
    1.212194      8.8042236E-27
    1.224316      7.6692125E-27
    1.236560      6.4538121E-27
    1.248925      5.8057591E-27
    1.261414      5.9705939E-27
    1.274028      5.6725979E-27
    1.286769      5.8028323E-27
    1.299636      7.2513452E-27
    1.312633      1.0534154E-26
    1.325759      4.3789355E-25
    1.339017      2.9264067E-25
    1.352407      1.5113477E-25
    1.365931      1.0085601E-25
    1.379590      1.3910790E-25
    1.393386      1.5575211E-25
    1.407320      1.9807231E-25
    1.421393      1.8779647E-25
    1.435607      1.6750236E-25
    1.449963      1.6395786E-25
    1.464463      1.3316430E-25
    1.479108      1.1149048E-25
    1.493899      9.3801747E-26
    1.508838      8.3422186E-26
    1.523926      7.0412303E-26
    1.539165      6.0767151E-26
    1.554557      5.1590006E-26
    1.570102      4.2040927E-26
    1.585803      3.4475074E-26
    1.601662      2.8907017E-26
    1.617678      2.5184714E-26
    1.633855      2.0765014E-26
    1.650193      1.7782981E-26
    1.666695      1.5380307E-26
    1.683362      1.8575298E-26
    1.700196      2.8650228E-26
    1.717198      5.2398905E-26
    1.734370      8.3443996E-26
    1.751714      1.2872364E-25
    1.769231      1.9720117E-25
    1.786923      2.6391232E-25
    1.804792      3.2713794E-25
    1.822840      2.8646532E-25
    1.841069      3.8057077E-25
    1.859479      3.4477865E-25
    1.878074      2.5517861E-25
    1.896855      2.1885269E-25
    1.915823      2.3154011E-25
    1.934982      2.7590603E-25
    1.954331      3.0300805E-25
    1.973875      3.0221608E-25
    1.993613      2.7838104E-25
    2.013550      2.2499662E-25
    2.033685      1.9553868E-25
    2.054022      1.6004645E-25
    2.074562      1.2325842E-25
    2.095308      9.5526755E-26
    2.116261      7.4770152E-26
    2.137423      5.8320185E-26
    2.158798      4.8368664E-26
    2.180386      4.1443591E-26
    2.202190      3.7339381E-26
    2.224211      3.6451288E-26
    2.246454      3.2911563E-26
    2.268918      3.4978838E-26
    2.291607      1.0689047E-25
    2.314523      1.9898410E-25
    2.337669      1.5159469E-25
    2.361045      1.5973700E-25
    2.384656      2.4463120E-25
    2.408502      3.7581459E-25
    2.432587      5.5707412E-25
    2.456913      1.0533803E-24
    2.481482      1.3248258E-24
    2.506297      1.7156742E-24
    2.531360      1.8344244E-24
    2.556674      1.7568678E-24
    2.582240      1.4008678E-24
    2.608063      9.4884872E-25
    2.634143      6.7775075E-25
    2.660485      1.9354189E-24
    2.687090      1.9171811E-24
    2.713961      1.9884360E-24
    2.741100      2.1590575E-24
    2.768511      1.7154383E-24
    2.796196      2.1588948E-24
    2.824158      2.4139341E-24
    2.852400      2.0032758E-24
    2.880924      1.9973415E-24
    2.909733      2.1452495E-24
    2.938830      1.8635811E-24
    2.968219      1.6430070E-24
    2.997901      1.3569814E-24
    3.027880      1.3213300E-24
    3.058159      1.0284946E-24
    3.088740      8.9063874E-25
    3.119628      7.6363507E-25
    3.150824      6.3879747E-25
    3.182332      5.7685209E-25
    3.214156      4.5995869E-25
    3.246297      4.0263877E-25
    3.278760      3.4171010E-25
    3.311548      2.9865153E-25
    3.344663      2.8766075E-25
    3.378110      2.5958737E-25
    3.411891      2.2326823E-25
    3.446010      2.0503831E-25
    3.480470      1.8467961E-25
    3.515275      1.6421840E-25
    3.550427      1.4348974E-25
