# Pressure:     3.000E+00 Ba
# Temperature:   1400.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      4.2879743E-28
    0.505000      4.9352445E-28
    0.510050      5.7101227E-28
    0.515150      6.6605723E-28
    0.520302      7.9101609E-28
    0.525505      9.5756780E-28
    0.530760      1.1864793E-27
    0.536068      1.4750657E-27
    0.541428      1.8965731E-27
    0.546843      2.5234258E-27
    0.552311      3.4975072E-27
    0.557834      5.1582005E-27
    0.563413      8.2906692E-27
    0.569047      1.5447828E-26
    0.574737      3.7042836E-26
    0.580484      1.8981539E-25
    0.586289      1.2386445E-22
    0.592152      1.1638547E-25
    0.598074      3.0799335E-26
    0.604054      1.4215506E-26
    0.610095      8.3126969E-27
    0.616196      5.5394153E-27
    0.622358      4.0625728E-27
    0.628582      3.1745468E-27
    0.634867      2.6140359E-27
    0.641216      2.2817287E-27
    0.647628      2.0243021E-27
    0.654104      1.8693002E-27
    0.660645      1.7730847E-27
    0.667252      1.7298334E-27
    0.673924      1.7673096E-27
    0.680664      1.8622354E-27
    0.687470      2.2755078E-27
    0.694345      2.3773979E-27
    0.701288      2.7384915E-27
    0.708301      3.2741177E-27
    0.715384      4.5839025E-27
    0.722538      5.8306778E-27
    0.729764      8.1696738E-27
    0.737061      1.2628320E-26
    0.744432      2.3417855E-26
    0.751876      6.1345760E-26
    0.759395      5.6497965E-25
    0.766989      3.1993261E-23
    0.774659      1.2410291E-25
    0.782405      3.5088660E-26
    0.790229      1.6849628E-26
    0.798132      9.9966895E-27
    0.806113      7.6008221E-27
    0.814174      5.6232555E-27
    0.822316      4.2485066E-27
    0.830539      3.6124396E-27
    0.838844      3.0090332E-27
    0.847233      2.4563353E-27
    0.855705      1.9890536E-27
    0.864262      1.7624278E-27
    0.872905      1.5925623E-27
    0.881634      2.0586674E-27
    0.890450      3.4661926E-27
    0.899355      2.2569412E-27
    0.908348      2.8542822E-27
    0.917432      4.0126286E-27
    0.926606      1.5368547E-26
    0.935872      8.6331018E-27
    0.945231      2.3750084E-26
    0.954683      1.2424302E-26
    0.964230      9.4994073E-27
    0.973872      7.8118991E-27
    0.983611      5.7387217E-27
    0.993447      4.4734490E-27
    1.003382      3.3962846E-27
    1.013416      2.6129455E-27
    1.023550      2.0388800E-27
    1.033785      1.5631507E-27
    1.044123      1.3418339E-27
    1.054564      1.2581182E-27
    1.065110      1.2991734E-27
    1.075761      1.5019212E-27
    1.086519      4.5447549E-27
    1.097384      1.4514555E-26
    1.108358      3.1548284E-26
    1.119441      2.1908938E-26
    1.130636      3.1299850E-26
    1.141942      2.2496154E-26
    1.153361      2.5396353E-26
    1.164895      2.8797945E-26
    1.176544      1.9115711E-26
    1.188309      1.2595226E-26
    1.200192      8.6007777E-27
    1.212194      5.8656936E-27
    1.224316      4.3504197E-27
    1.236560      3.5534903E-27
    1.248925      3.4637001E-27
    1.261414      3.2346918E-27
    1.274028      4.3034974E-27
    1.286769      6.1727145E-27
    1.299636      7.9221580E-27
    1.312633      1.1795291E-26
    1.325759      5.8739455E-25
    1.339017      4.5940453E-25
    1.352407      3.4156320E-25
    1.365931      1.8045377E-25
    1.379590      3.0604064E-25
    1.393386      2.8420376E-25
    1.407320      3.4060960E-25
    1.421393      3.0028879E-25
    1.435607      2.4979289E-25
    1.449963      1.8628651E-25
    1.464463      1.3672152E-25
    1.479108      1.0127751E-25
    1.493899      7.7566978E-26
    1.508838      6.0410351E-26
    1.523926      4.4141462E-26
    1.539165      3.1280041E-26
    1.554557      2.3914407E-26
    1.570102      1.8245657E-26
    1.585803      1.6818339E-26
    1.601662      2.3805117E-26
    1.617678      3.3885488E-26
