# Pressure:     1.000E+00 Ba
# Temperature:    425.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      4.5398737E-29
    0.505000      3.9352009E-29
    0.510050      1.0398229E-29
    0.515150      1.0543881E-30
    0.520302      2.6218126E-30
    0.525505      2.8175122E-30
    0.530760      9.8175885E-31
    0.536068      1.0745792E-29
    0.541428      2.1717819E-29
    0.546843      9.8383498E-30
    0.552311      1.3490231E-30
    0.557834      1.4705517E-30
    0.563413      1.6244889E-29
    0.569047      3.0472122E-29
    0.574737      2.2294773E-29
    0.580484      1.7347379E-29
    0.586289      3.3321189E-28
    0.592152      2.6087699E-28
    0.598074      7.1276841E-29
    0.604054      7.9136594E-30
    0.610095      8.2307335E-31
    0.616196      3.9851457E-31
    0.622358      2.8646967E-29
    0.628582      2.7151561E-29
    0.634867      2.6169111E-29
    0.641216      1.2616953E-28
    0.647628      1.6763901E-28
    0.654104      1.2847053E-28
    0.660645      2.6573994E-29
    0.667252      2.9771627E-30
    0.673924      2.9661081E-30
    0.680664      1.4708402E-29
    0.687470      3.7375504E-28
    0.694345      3.1472087E-28
    0.701288      3.2707237E-28
    0.708301      2.5474923E-28
    0.715384      2.8363113E-27
    0.722538      2.3422861E-27
    0.729764      8.9206876E-28
    0.737061      2.2902916E-28
    0.744432      3.5895592E-29
    0.751876      6.7467895E-30
    0.759395      1.8644825E-30
    0.766989      1.4496006E-30
    0.774659      1.0572031E-29
    0.782405      2.4637204E-28
    0.790229      2.1023221E-28
    0.798132      2.8585600E-28
    0.806113      1.6222038E-27
    0.814174      2.0850946E-27
    0.822316      2.1257635E-27
    0.830539      1.2959609E-27
    0.838844      4.9125196E-28
    0.847233      4.3877214E-28
    0.855705      4.0684112E-28
    0.864262      5.8414651E-28
    0.872905      9.3451965E-28
    0.881634      2.1075951E-27
    0.890450      1.5093853E-26
    0.899355      9.5841109E-27
    0.908348      6.8198025E-27
    0.917432      3.3137762E-27
    0.926606      5.7433801E-26
    0.935872      3.1469930E-26
    0.945231      4.5216425E-26
    0.954683      2.3581301E-26
    0.964230      7.0160874E-27
    0.973872      6.2242001E-27
    0.983611      4.5943389E-27
    0.993447      4.4899384E-27
    1.003382      4.8446884E-27
    1.013416      9.9099923E-27
    1.023550      1.0717794E-26
    1.033785      8.1197000E-27
    1.044123      3.7596384E-27
    1.054564      1.2303153E-27
    1.065110      1.4701004E-27
    1.075761      1.4947825E-27
    1.086519      2.1976457E-27
    1.097384      5.8282932E-27
    1.108358      4.6340424E-26
    1.119441      9.6230866E-26
    1.130636      9.2585934E-26
    1.141942      6.6361369E-26
    1.153361      7.9212165E-26
    1.164895      7.2712867E-26
    1.176544      3.4682459E-26
    1.188309      2.1114393E-26
    1.200192      1.7524025E-26
    1.212194      1.7652782E-26
    1.224316      9.6955371E-27
    1.236560      3.7439413E-27
    1.248925      3.7013710E-27
    1.261414      1.8534211E-27
    1.274028      5.4284172E-27
    1.286769      1.2336867E-26
    1.299636      1.8498565E-26
    1.312633      2.5497476E-26
    1.325759      5.2813045E-26
    1.339017      3.9738376E-25
    1.352407      1.4765235E-24
    1.365931      6.4861165E-25
    1.379590      1.1297133E-24
    1.393386      8.9435366E-25
    1.407320      5.7541852E-25
    1.421393      3.0763240E-25
    1.435607      1.9221900E-25
    1.449963      6.6553032E-26
    1.464463      1.4004113E-25
    1.479108      1.6440210E-25
    1.493899      1.5415382E-25
    1.508838      1.8312487E-25
    1.523926      1.0228568E-25
    1.539165      6.6899622E-26
    1.554557      2.5125833E-26
    1.570102      9.0023098E-27
    1.585803      5.4012519E-27
    1.601662      9.1166101E-27
    1.617678      6.4259678E-26
    1.633855      2.0870018E-25
    1.650193      8.5148891E-26
    1.666695      1.1102863E-25
    1.683362      1.2862955E-25
    1.700196      1.3072841E-25
    1.717198      1.0408256E-25
    1.734370      8.7896169E-26
    1.751714      7.7334059E-26
    1.769231      1.4421099E-25
    1.786923      3.8730337E-25
    1.804792      1.1835325E-24
    1.822840      1.8890029E-24
    1.841069      1.5890525E-24
    1.859479      2.4494059E-24
    1.878074      5.0677165E-25
    1.896855      1.3983764E-24
    1.915823      9.4067202E-25
    1.934982      6.7814749E-25
    1.954331      4.4576744E-25
    1.973875      3.4369231E-25
    1.993613      3.0342523E-25
    2.013550      2.3158799E-25
    2.033685      7.5733730E-26
    2.054022      2.7183828E-26
    2.074562      1.1829678E-26
    2.095308      6.6936778E-27
    2.116261      1.5524210E-26
    2.137423      4.7809850E-26
    2.158798      1.0787125E-25
    2.180386      2.7025595E-25
    2.202190      5.4022272E-25
    2.224211      8.4410301E-25
    2.246454      1.3205161E-24
    2.268918      1.2136553E-24
    2.291607      1.1715448E-24
    2.314523      1.2678961E-24
    2.337669      1.5402405E-24
    2.361045      1.7624967E-24
    2.384656      8.8091260E-25
    2.408502      5.0804024E-25
    2.432587      3.3599489E-25
    2.456913      3.1101882E-25
    2.481482      8.3071161E-25
    2.506297      3.0723694E-24
    2.531360      6.1606809E-24
    2.556674      1.4838574E-23
    2.582240      2.1249444E-23
    2.608063      1.1086806E-23
    2.634143      5.7364001E-24
    2.660485      1.6926645E-23
    2.687090      7.6687158E-24
    2.713961      1.1211478E-23
    2.741100      1.7150482E-23
    2.768511      7.8448892E-24
    2.796196      4.4602368E-24
    2.824158      3.8670600E-24
    2.852400      1.9386323E-24
    2.880924      1.5276478E-24
    2.909733      9.7747102E-25
    2.938830      7.8322269E-25
    2.968219      6.0436919E-25
    2.997901      7.2728169E-25
    3.027880      5.3092056E-25
    3.058159      4.3712212E-25
    3.088740      8.8445268E-25
    3.119628      2.1166202E-24
    3.150824      5.9514017E-24
    3.182332      2.2437864E-23
    3.214156      1.7432360E-23
    3.246297      1.2764554E-23
    3.278760      3.5847343E-24
    3.311548      1.4604824E-23
