# Pressure:     3.000E+02 Ba
# Temperature:   2600.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      5.5566351E-26
    0.505000      6.3992392E-26
    0.510050      7.3294786E-26
    0.515150      8.4241554E-26
    0.520302      9.8892696E-26
    0.525505      1.1787461E-25
    0.530760      1.4684647E-25
    0.536068      1.8076912E-25
    0.541428      2.3311860E-25
    0.546843      3.0466283E-25
    0.552311      4.2211877E-25
    0.557834      6.2099165E-25
    0.563413      9.8417302E-25
    0.569047      1.7946340E-24
    0.574737      4.1385112E-24
    0.580484      1.6530944E-23
    0.586289      1.1736498E-22
    0.592152      8.8834442E-24
    0.598074      3.1430319E-24
    0.604054      1.5508560E-24
    0.610095      9.2055145E-25
    0.616196      6.2074997E-25
    0.622358      4.6368447E-25
    0.628582      3.6062911E-25
    0.634867      2.9079384E-25
    0.641216      2.4938724E-25
    0.647628      2.2064582E-25
    0.654104      2.0295519E-25
    0.660645      1.9248823E-25
    0.667252      1.8856376E-25
    0.673924      1.9233755E-25
    0.680664      2.0231838E-25
    0.687470      2.2498430E-25
    0.694345      2.4781495E-25
    0.701288      2.8260310E-25
    0.708301      3.3053262E-25
    0.715384      4.2141869E-25
    0.722538      5.5949570E-25
    0.729764      8.2190271E-25
    0.737061      1.2711974E-24
    0.744432      2.4363484E-24
    0.751876      5.8505681E-24
    0.759395      2.4028709E-23
    0.766989      5.0928924E-23
    0.774659      7.2466352E-24
    0.782405      2.8622232E-24
    0.790229      1.5166016E-24
    0.798132      9.2748622E-25
    0.806113      6.2919290E-25
    0.814174      5.0829669E-25
    0.822316      3.4834025E-25
    0.830539      2.6994376E-25
    0.838844      2.1810636E-25
    0.847233      1.8255206E-25
    0.855705      1.5265637E-25
    0.864262      1.3114913E-25
    0.872905      1.1539302E-25
    0.881634      1.0101469E-25
    0.890450      9.0590631E-26
    0.899355      8.0248936E-26
    0.908348      7.3391629E-26
    0.917432      6.8958432E-26
    0.926606      7.0857700E-26
    0.935872      6.3070417E-26
    0.945231      6.5571960E-26
    0.954683      5.7818794E-26
    0.964230      5.5833907E-26
    0.973872      5.3086312E-26
    0.983611      4.8493935E-26
    0.993447      4.5024540E-26
    1.003382      4.2346146E-26
    1.013416      4.0576203E-26
    1.023550      3.8171472E-26
    1.033785      3.5419370E-26
    1.044123      3.3541396E-26
    1.054564      3.2127656E-26
    1.065110      3.1584810E-26
    1.075761      3.1559373E-26
    1.086519      3.8672666E-26
    1.097384      5.1538212E-26
    1.108358      5.9810260E-26
    1.119441      5.7033425E-26
    1.130636      8.4406052E-26
