# Pressure:     1.000E-04 Ba
# Temperature:   2800.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      1.2761228E-32
    0.505000      1.2191942E-32
    0.510050      1.1914432E-32
    0.515150      1.1324604E-32
    0.520302      1.1630163E-32
    0.525505      1.0348460E-32
    0.530760      1.0633065E-32
    0.536068      9.6394354E-33
    0.541428      9.2399568E-33
    0.546843      8.8422800E-33
    0.552311      8.4353728E-33
    0.557834      8.2760964E-33
    0.563413      4.9236913E-32
    0.569047      7.9987054E-33
    0.574737      8.3394601E-33
    0.580484      9.9780509E-33
    0.586289      2.0999077E-27
    0.592152      2.3483045E-32
    0.598074      1.9764402E-32
    0.604054      1.9624409E-32
    0.610095      2.1541270E-32
    0.616196      2.2758174E-32
    0.622358      2.4910989E-32
    0.628582      2.1296862E-32
    0.634867      2.1795208E-32
    0.641216      3.2819386E-32
    0.647628      4.2384277E-32
    0.654104      4.0294244E-32
    0.660645      4.2285900E-32
    0.667252      3.8078924E-32
    0.673924      4.2431831E-32
    0.680664      4.0339914E-32
    0.687470      9.9984872E-32
    0.694345      6.1059464E-32
    0.701288      8.1335656E-32
    0.708301      1.1050300E-31
    0.715384      2.6120657E-31
    0.722538      2.4555560E-31
    0.729764      2.5457808E-31
    0.737061      2.4539257E-31
    0.744432      3.0155304E-31
    0.751876      3.1648737E-31
    0.759395      2.5369430E-31
    0.766989      4.0270795E-29
    0.774659      2.5458027E-31
    0.782405      2.5058022E-31
    0.790229      2.3321028E-31
    0.798132      2.6940230E-31
    0.806113      6.4095935E-31
    0.814174      2.6386316E-30
    0.822316      5.9214353E-31
    0.830539      5.9408127E-31
    0.838844      7.3183961E-31
    0.847233      7.6660434E-31
    0.855705      6.6159324E-31
    0.864262      6.0869391E-31
    0.872905      5.9361462E-31
    0.881634      7.0372329E-31
    0.890450      1.1097912E-30
    0.899355      7.8708620E-31
    0.908348      1.2453434E-30
    0.917432      1.8126706E-30
    0.926606      5.1613501E-30
    0.935872      4.0714124E-30
    0.945231      7.6213464E-30
    0.954683      4.7123513E-30
    0.964230      5.8065977E-30
    0.973872      6.4324325E-30
    0.983611      5.4843278E-30
    0.993447      4.8887981E-30
    1.003382      4.5675982E-30
    1.013416      4.6317794E-30
    1.023550      4.4542409E-30
    1.033785      3.7666067E-30
    1.044123      3.3581325E-30
