# Pressure:     3.000E+00 Ba
# Temperature:    280.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      4.2226875E-29
    0.505000      3.9248891E-29
    0.510050      4.1519334E-30
    0.515150      3.0114357E-31
    0.520302      2.1882043E-30
    0.525505      3.0269285E-30
    0.530760      7.8234298E-31
    0.536068      7.7823130E-30
    0.541428      2.4171809E-29
    0.546843      6.3932968E-30
    0.552311      4.1074831E-31
    0.557834      1.3143561E-30
    0.563413      1.1798269E-29
    0.569047      3.2369522E-29
    0.574737      1.5513742E-29
    0.580484      1.0803986E-29
    0.586289      3.3205783E-28
    0.592152      2.5029373E-28
    0.598074      3.0904293E-29
    0.604054      1.5991697E-30
    0.610095      1.5274921E-31
    0.616196      1.8375787E-31
    0.622358      2.1658099E-29
    0.628582      2.7247379E-29
    0.634867      1.7035368E-29
    0.641216      8.5108273E-29
    0.647628      1.7739742E-28
    0.654104      8.9729841E-29
    0.660645      1.0565708E-29
    0.667252      6.8988833E-31
    0.673924      1.4086208E-30
    0.680664      1.1585761E-29
    0.687470      2.6991928E-28
    0.694345      3.6920492E-28
    0.701288      2.5213656E-28
    0.708301      1.5378069E-28
    0.715384      3.2137681E-27
    0.722538      2.3250632E-27
    0.729764      5.0444522E-28
    0.737061      8.5888264E-29
    0.744432      7.7677602E-30
    0.751876      2.1969457E-30
    0.759395      4.6127862E-31
    0.766989      4.7624453E-31
    0.774659      3.3763112E-30
    0.782405      1.9983676E-28
    0.790229      2.0774319E-28
    0.798132      2.4774472E-28
    0.806113      9.0784885E-28
    0.814174      2.7370012E-27
    0.822316      2.2770710E-27
    0.830539      6.7641083E-28
    0.838844      3.6562901E-28
    0.847233      3.5010940E-28
    0.855705      3.4467214E-28
    0.864262      4.9360639E-28
    0.872905      8.2447643E-28
    0.881634      1.4555835E-27
    0.890450      1.6677114E-26
    0.899355      1.0601198E-26
    0.908348      5.5906423E-27
    0.917432      2.0807269E-27
    0.926606      5.3383084E-26
    0.935872      3.5947772E-26
    0.945231      3.2781913E-26
    0.954683      1.5114024E-26
    0.964230      4.6046140E-27
    0.973872      4.7516423E-27
    0.983611      4.2359211E-27
    0.993447      4.4274742E-27
    1.003382      4.2636848E-27
    1.013416      9.0009066E-27
    1.023550      1.2939231E-26
    1.033785      8.0295623E-27
    1.044123      2.7265750E-27
    1.054564      7.3414508E-28
    1.065110      1.1653235E-27
    1.075761      1.3157646E-27
    1.086519      1.6772410E-27
    1.097384      3.1918324E-27
    1.108358      2.4909820E-26
    1.119441      1.1154724E-25
    1.130636      8.9331089E-26
    1.141942      6.3583158E-26
    1.153361      6.2572847E-26
    1.164895      7.4567817E-26
    1.176544      3.4554895E-26
    1.188309      1.5741956E-26
    1.200192      1.7783867E-26
    1.212194      1.9246606E-26
    1.224316      9.2140082E-27
    1.236560      1.9925709E-27
    1.248925      3.0535970E-27
    1.261414      1.8757867E-27
    1.274028      3.4512244E-27
    1.286769      1.1109124E-26
    1.299636      1.6638099E-26
    1.312633      2.3698401E-26
    1.325759      4.1529821E-26
    1.339017      1.5632077E-25
    1.352407      1.4174428E-24
    1.365931      8.3394120E-25
    1.379590      1.0383915E-24
    1.393386      8.1123450E-25
    1.407320      3.2227901E-25
    1.421393      1.6251661E-25
    1.435607      1.4610698E-25
    1.449963      5.5762020E-26
    1.464463      1.2011184E-25
    1.479108      1.3121514E-25
    1.493899      1.8445578E-25
    1.508838      1.9903989E-25
    1.523926      9.8787950E-26
    1.539165      5.0120062E-26
    1.554557      1.2734823E-26
    1.570102      4.9437079E-27
    1.585803      2.8690031E-27
    1.601662      3.4464757E-27
    1.617678      3.0542099E-26
    1.633855      2.0852431E-25
    1.650193      1.0159847E-25
    1.666695      9.1176326E-26
    1.683362      1.1358589E-25
    1.700196      1.4315521E-25
    1.717198      1.1991222E-25
    1.734370      7.3064156E-26
    1.751714      4.4752499E-26
    1.769231      8.7585601E-26
    1.786923      1.8695740E-25
    1.804792      7.1235095E-25
    1.822840      1.8788216E-24
    1.841069      1.9993365E-24
    1.859479      2.5748529E-24
    1.878074      7.0143149E-25
    1.896855      1.3890722E-24
    1.915823      5.5331877E-25
    1.934982      4.0948315E-25
    1.954331      4.1875780E-25
    1.973875      3.7534205E-25
    1.993613      3.3067991E-25
    2.013550      1.6549424E-25
    2.033685      3.5993258E-26
    2.054022      1.2999375E-26
    2.074562      4.3902606E-27
    2.095308      1.5612865E-27
    2.116261      5.8843915E-27
    2.137423      3.1096191E-26
    2.158798      9.3595435E-26
    2.180386      1.6614543E-25
    2.202190      4.7760928E-25
    2.224211      8.2135232E-25
    2.246454      1.2883303E-24
    2.268918      1.3734745E-24
    2.291607      1.4035599E-24
    2.314523      1.1320756E-24
    2.337669      1.5825540E-24
    2.361045      1.8228216E-24
    2.384656      7.8390538E-25
    2.408502      3.0147992E-25
    2.432587      1.7083330E-25
    2.456913      1.2688882E-25
    2.481482      2.2805849E-25
    2.506297      1.0233050E-24
    2.531360      3.0785072E-24
    2.556674      1.2154017E-23
    2.582240      2.4710281E-23
    2.608063      1.6763871E-23
    2.634143      7.4104298E-24
    2.660485      1.3432515E-23
    2.687090      9.5926593E-24
    2.713961      1.1172642E-23
    2.741100      1.2710018E-23
    2.768511      4.1498423E-24
    2.796196      1.8630045E-24
    2.824158      1.5074904E-24
    2.852400      8.9908763E-25
    2.880924      9.8608399E-25
    2.909733      7.6710923E-25
    2.938830      6.8134614E-25
    2.968219      4.6019266E-25
    2.997901      4.4549268E-25
    3.027880      4.2802666E-25
    3.058159      3.7772648E-25
    3.088740      4.8889503E-25
    3.119628      6.1577474E-25
    3.150824      2.3310077E-24
    3.182332      1.5971160E-23
    3.214156      2.1899703E-23
    3.246297      1.9627898E-23
    3.278760      5.9470519E-24
    3.311548      6.5303800E-24
    3.344663      1.3076017E-23
    3.378110      1.3717617E-23
    3.411891      6.7313503E-24
    3.446010      2.1719325E-24
    3.480470      7.8837129E-25
    3.515275      1.1937845E-24
    3.550427      6.3246473E-25
    3.585932      4.0578684E-25
    3.621791      3.7519537E-25
    3.658009      2.2101190E-25
    3.694589      3.0862963E-25
    3.731535      1.5227781E-25
    3.768850      1.2815386E-25
    3.806539      7.7399362E-26
    3.844604      1.3192353E-25
    3.883050      9.1899433E-26
    3.921881      7.3648294E-26
    3.961099      6.9734558E-26
    4.000710      6.2582348E-26
    4.040718      4.8716734E-26
    4.081125      2.2851829E-26
    4.121936      1.2901560E-26
    4.163155      1.0773472E-26
    4.204787      2.1192795E-26
    4.246835      8.3470399E-27
    4.289303      4.8905927E-27
    4.332196      6.5904587E-27
    4.375518      4.5830130E-27
    4.419273      5.3970692E-27
    4.463466      3.1022613E-27
    4.508101      6.0508214E-27
    4.553182      4.6854008E-27
    4.598714      9.4004607E-27
    4.644701      2.5580824E-26
    4.691148      2.1957895E-26
    4.738059      1.4303557E-26
    4.785440      1.7122145E-26
    4.833294      1.8075339E-26
    4.881627      8.6904988E-26
    4.930443      2.5755261E-25
    4.979748      5.1451708E-25
    5.029545      3.5855608E-26
    5.079841      1.1739156E-25
    5.130639      6.2213783E-25
    5.181946      2.0804696E-24
    5.233765      4.7497775E-25
    5.286103      2.6839592E-25
    5.338964      6.6030792E-25
    5.392353      5.6181040E-24
